session_id,marker_index,marker_start_s,marker_end_s,marker_midpoint_s,frame_id,frame_time_s,frame_time_error_ms,detection_status,candidate_target_count,detected_x_px,detected_y_px,detected_radius_px,detected_x_normalised,detected_y_normalised,matched_target_id,target_x,target_y,normalised_match_offset,detection_confidence
2025_04_11/011,17,61.214157819747925,62.81698250770569,62.01557016372681,307,62.01117968559265,4.390478134155273,recovered,1,283.5,161.5,17.600000381469727,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/011,18,64.01215291023254,65.80640053749084,64.9092767238617,322,65.00528001785278,96.00329399108887,recovered,1,628.5,711.5,15.5,0.32734375,0.6587962962962963,inner_bottom_left,0.33,0.66,0.002916259019499153,0.8055827320333898
2025_04_11/011,19,67.00368738174438,68.60403490066528,67.80386114120483,336,67.80305218696594,0.8089542388916016,recovered,1,1627.5,161.5,15.5,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/011,20,69.80334854125977,71.59569239616394,70.69952046871185,351,70.79477047920227,95.25001049041748,recovered,1,283.5,161.5,11.5,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/011,21,72.60267972946167,74.39533543586731,73.49900758266449,364,73.40344882011414,95.558762550354,recovered,1,1262.5,355.5,21.600000381469727,0.6575520833333334,0.32916666666666666,inner_top_right,0.66,0.33,0.0025858732473555027,0.8276084501762998
2025_04_11/011,22,75.59513187408447,77.19591021537781,76.39552104473114,379,76.3955864906311,0.0654458999633789,recovered,1,955.5,539.5,13.600000381469727,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/011,23,78.39514589309692,80.20384502410889,79.2994954586029,393,79.19603228569031,103.46317291259766,recovered,1,283.5,917.5,21.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/011,24,81.4026951789856,83.19801330566406,82.30035424232483,408,82.20703029632568,93.32394599914551,recovered,1,1627.5,917.5,21.600000381469727,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
2025_04_11/011,25,84.39506459236145,85.99461221694946,85.19483840465546,423,85.19636130332947,1.5228986740112305,recovered,1,628.5,355.5,17.600000381469727,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/011,26,87.1947922706604,88.60298991203308,87.89889109134674,436,87.80421090126038,94.68019008636475,recovered,1,1262.5,711.5,23.600000381469727,0.6575520833333334,0.6587962962962963,inner_bottom_right,0.66,0.66,0.002727856047018324,0.8181429301987784
