session_id,marker_index,marker_start_s,marker_end_s,marker_midpoint_s,frame_id,frame_time_s,frame_time_error_ms,detection_status,candidate_target_count,detected_x_px,detected_y_px,detected_radius_px,detected_x_normalised,detected_y_normalised,matched_target_id,target_x,target_y,normalised_match_offset,detection_confidence
2025_04_11/000,17,93.99423217773438,95.59647727012634,94.79535472393036,471,94.80055451393127,5.199790000915527,recovered,1,283.5,161.5,15.5,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/000,18,96.79446482658386,98.60132789611816,97.69789636135101,485,97.59426045417786,103.63590717315674,recovered,1,628.5,711.5,23.600000381469727,0.32734375,0.6587962962962963,inner_bottom_left,0.33,0.66,0.002916259019499153,0.8055827320333898
2025_04_11/000,19,99.80477499961853,101.40167236328125,100.60322368144989,500,100.60433411598206,1.1104345321655273,recovered,1,1627.5,161.5,13.600000381469727,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/000,20,102.6045446395874,104.20485424995422,103.40469944477081,514,103.40661072731018,1.9112825393676758,recovered,1,283.5,161.5,19.600000381469727,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/000,21,105.40653109550476,107.19821572303772,106.30237340927124,529,106.399010181427,96.63677215576172,recovered,1,1262.5,355.5,13.600000381469727,0.6575520833333334,0.32916666666666666,inner_top_right,0.66,0.33,0.0025858732473555027,0.8276084501762998
2025_04_11/000,22,108.39529180526733,109.78999400138855,109.09264290332794,543,109.19502854347229,102.38564014434814,recovered,1,955.5,539.5,11.600000381469727,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/000,23,111.19384551048279,112.79367423057556,111.99375987052917,557,111.99436831474304,0.6084442138671875,recovered,1,283.5,917.5,19.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/000,24,114.1926155090332,115.78627610206604,114.98944580554962,572,114.98973441123962,0.2886056900024414,recovered,1,1627.5,917.5,19.600000381469727,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
2025_04_11/000,25,116.98954439163208,118.79951524734497,117.89452981948853,587,117.99532651901245,100.79669952392578,recovered,1,628.5,355.5,15.5,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/000,26,119.99684834480286,121.38673758506775,120.6917929649353,601,120.79401898384094,102.22601890563965,recovered,1,1262.5,711.5,13.600000381469727,0.6575520833333334,0.6587962962962963,inner_bottom_right,0.66,0.66,0.002727856047018324,0.8181429301987784
