date,run_id,subject_id,condition,target_id,center_x_deg,center_y_deg,semi_major_deg,semi_minor_deg,angle_deg,area_deg2,empirical_coverage,n_points,delay_s,delay_ms,target_x_deg,target_y_deg,center_error_deg
2025_04_11,011,JL98,Acc 60min,8,-21.782763829787232,-13.532651329787239,6.6916884438404605,0.5293743235824475,156.2985419086854,11.128803085736251,0.9574468085106383,94,0.05,50,-21.0,-11.8125,1.8898782528491036
2025_04_11,011,JL98,Acc 60min,9,19.654980681818174,-13.317755752840903,5.085242217249537,1.8651800282090114,-170.92278113811057,29.797667725414637,0.9545454545454546,176,0.05,50,21.0,-11.8125,2.0186311817028235
2025_04_11,012,PW78,Acc 60min,1,-21.456423529411783,10.805006911764707,1.9867821754159196,0.5574426337039157,136.16400746459712,3.4793675488306066,0.9529411764705882,255,0.05,50,-21.0,11.8125,1.1060582087044952
2025_04_11,012,PW78,Acc 60min,2,21.233475889328066,13.11789930830039,2.454611122654164,1.1752560863467048,82.188199493112,9.062855998911562,0.9525691699604744,253,0.05,50,21.0,11.8125,1.3261140015129416
2025_04_11,012,PW78,Acc 60min,3,-11.579039516129027,6.957449546370975,1.560648856918695,0.6289116993442491,133.0626191837071,3.0835056254510316,0.9516129032258065,248,0.05,50,-10.2,5.7375,1.8412025642867575
2025_04_11,012,PW78,Acc 60min,4,10.654109652509659,7.899905501930508,1.9835172664336336,0.7669883567567646,70.7023842511953,4.779413756260748,0.9536679536679536,259,0.05,50,9.600000000000001,5.7375,2.4056485018167897
2025_04_11,012,PW78,Acc 60min,5,0.21743902439024398,1.7716856707317068,3.7378797053501884,2.00127281141435,101.38217497699594,23.500737335992127,0.9512195121951219,246,0.05,50,0.0,-0.0,1.784978948112229
2025_04_11,012,PW78,Acc 60min,6,-11.05166759581881,-2.8468830574912913,1.6399298904705295,0.6924673565662969,112.03344084344839,3.567586070991509,0.9512195121951219,287,0.05,50,-10.2,-5.400000000000001,2.6914204086119313
2025_04_11,012,PW78,Acc 60min,7,10.51227317073171,-2.3370256097560973,1.8308161797742932,1.5854641355159842,108.20168953693567,9.11908023515966,0.9512195121951219,246,0.05,50,9.600000000000001,-5.400000000000001,3.1959434371288395
2025_04_11,012,PW78,Acc 60min,8,-20.97496153846155,-9.031752534965031,4.417109317165597,0.4219971530146961,-167.81444708567443,5.85595244541761,0.951048951048951,286,0.05,50,-21.0,-11.8125,2.7808601886564914
2025_04_11,012,PW78,Acc 60min,9,21.154907812499992,-9.123141796875007,4.4014418628800325,2.1433703189811384,163.99682935574336,29.637533294115187,0.953125,256,0.05,50,21.0,-11.8125,2.6938158762412145
2025_04_12,001,CL98test,Calib & Acc,1,-21.490469201520916,15.164358792775674,2.262223158058686,1.3210584522927318,167.08374847099938,9.388740826605117,0.9505703422053232,263,0.05,50,-21.0,11.8125,3.3875533064954366
2025_04_12,001,CL98test,Calib & Acc,2,22.912338728323697,13.59769942196532,5.757942041058068,2.0801801363388748,60.36506763116018,37.62860401100996,0.953757225433526,173,0.05,50,21.0,11.8125,2.61609946065359
2025_04_12,001,CL98test,Calib & Acc,3,-10.204047349823322,9.037380609540639,3.673981787427793,1.0853702524033988,119.13660576840721,12.527510809524635,0.950530035335689,283,0.05,50,-10.2,5.7375,3.2998830916053516
2025_04_12,001,CL98test,Calib & Acc,4,12.28307633587786,8.306573187022904,6.549506064703365,4.941762702878914,45.75465305594101,101.68111704247319,0.950381679389313,262,0.05,50,9.600000000000001,5.7375,3.7147053267288617
2025_04_12,001,CL98test,Calib & Acc,5,0.8223310344827581,-0.43612241379310357,2.6331899511292463,1.6990054747198038,94.27354138118159,14.054870229077986,0.9501915708812261,261,0.05,50,0.0,-0.0,0.9308228027321882
2025_04_12,001,CL98test,Calib & Acc,6,-8.446225423728807,-4.804788718220338,2.1589707933496896,1.739067858670418,86.69906098637932,11.79541345553663,0.9533898305084746,236,0.05,50,-10.2,-5.400000000000001,1.8520263859710506
2025_04_12,001,CL98test,Calib & Acc,7,10.408925454545455,-5.008257613636365,3.156440674890879,2.193537666949011,-173.91442121102097,21.7516697230866,0.9545454545454546,220,0.05,50,9.600000000000001,-5.400000000000001,0.8987894571508089
2025_04_12,001,CL98test,Calib & Acc,8,-18.850238028169002,-10.96081875000001,2.483928357792768,2.1714777048486824,169.1117960917016,16.945106902127584,0.9507042253521126,284,0.05,50,-21.0,-11.8125,2.312322963414117
2025_04_12,001,CL98test,Calib & Acc,9,21.139274733096062,-11.279900978647682,4.404773257896091,1.0534787183518748,-161.71158797435936,14.578041989181816,0.9501779359430605,281,0.05,50,21.0,-11.8125,0.5505081005983715
