visit_label,date,subject_id,session_id,target_label,coordinate_space,paper_qc_status,paper_plot_status,target_settle_time_s,settle_excluded_valid_samples,paper_qc_valid_samples,paper_qc_excluded_samples,target_x_pct_display_width,target_y_pct_display_height,target_eccentricity_relative_coordinate_pct,paper_qc_error_x_pct_display_width,paper_qc_error_y_pct_display_height,paper_qc_omae_relative_coordinate_pct,paper_qc_precision_rms_relative_coordinate_pct,target_x_deg,target_y_deg,target_eccentricity_deg,paper_qc_error_x_deg,paper_qc_error_y_deg,paper_qc_omae_deg,paper_qc_precision_rms_deg,interval_count
Visit 1,2025_04_11,LW03,2025_04_11/003,inner_top_left,normalised,included,included,0.6,84,191,0,33.0,33.0,24.041630560342615,-0.5388691099476456,6.571654450261777,7.821380902168353,2.2255311986674116,,,,,,,,3
Visit 1,2025_04_11,LW03,2025_04_11/004,inner_top_left,normalised,included,included,0.6,100,181,0,33.0,33.0,24.041630560342615,-2.7061546961325984,9.362254143646414,9.773677624429041,0.5747797210943151,,,,,,,,3
Visit 1,2025_04_11,LW03,2025_04_11/008,inner_top_left,normalised,included,target_mismatch,0.6,84,184,0,33.0,33.0,24.041630560342615,-2.957934782608693,19.910929347826084,22.54950946044324,9.946291018462382,,,,,,,,3
Visit 1,2025_04_12,MQ85,2025_04_12/002,inner_top_left,normalised,included,included,0.6,96,187,0,33.0,33.0,24.041630560342615,-1.4268556149732632,7.008588235294119,7.278130296621911,3.151637951092999,,,,,,,,3
Visit 1,2025_04_12,MQ85,2025_04_12/003,inner_top_left,normalised,included,included,0.6,62,143,0,33.0,33.0,24.041630560342615,-1.866083916083916,11.76115384615385,11.958679255158728,1.7397361758257714,,,,,,,,2
Visit 1,2025_04_12,MQ85,2025_04_12/011,inner_top_left,normalised,included,included,0.6,92,195,0,33.0,33.0,24.041630560342615,2.5030307692307687,-4.647907692307691,5.331255308728037,1.3859126027953208,,,,,,,,3
Visit 1,2025_04_12,NM84,2025_04_12/004,inner_top_left,normalised,included,included,0.6,95,199,0,33.0,33.0,24.041630560342615,-0.7962211055276391,9.632221105527638,9.673741714965468,0.8768017634816392,,,,,,,,3
Visit 1,2025_04_12,NM84,2025_04_12/008,inner_top_left,normalised,included,included,0.6,79,159,0,33.0,33.0,24.041630560342615,2.884427672955975,-7.516150943396226,8.145369478492956,2.167771194680745,,,,,,,,3
Visit 1,2025_04_12,NM84,2025_04_12/016,inner_top_left,normalised,included,target_mismatch,0.6,94,184,4,33.0,33.0,24.041630560342615,-1.112380434782609,26.880510869565217,26.90953091973684,1.809670644681182,,,,,,,,3
Visit 1,2025_04_11,PW78,2025_04_11/009,inner_top_left,normalised,included,included,0.6,90,181,0,33.0,33.0,24.041630560342615,-1.5403812154696161,4.7445801104972425,5.03776554540886,0.6942939681986335,,,,,,,,3
