session_id,date,subject_id,device_id,test_id,test_condition,recording_start_time,trial_number,marker_index,marker_id,target_key,target_label,marker_start_s,analysis_start_s,marker_end_s,target_settle_time_s,settle_excluded_valid_samples,valid_samples,coordinate_space,paper_qc_status,paper_qc_valid_samples,paper_qc_excluded_samples,paper_qc_mean_gaze_x,paper_qc_mean_gaze_y,paper_qc_gaze_direction_x_normalised,paper_qc_gaze_direction_y_normalised,paper_qc_gaze_direction_x_deg,paper_qc_gaze_direction_y_deg,paper_qc_omae_normalised,paper_qc_precision_rms_normalised,paper_qc_omae_deg,paper_qc_precision_rms_deg,target_x,target_y,mean_gaze_x,mean_gaze_y,target_x_centered,target_y_centered,gaze_direction_x_normalised,gaze_direction_y_normalised,error_x_normalised,error_y_normalised,centroid_error_normalised,omae_normalised,precision_rms_normalised,target_eccentricity_normalised,target_x_deg,target_y_deg,gaze_direction_x_deg,gaze_direction_y_deg,error_x_deg,error_y_deg,centroid_error_deg,omae_deg,precision_rms_deg,target_eccentricity_deg
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,0,inner_bottom_right_r1,"0.660000,0.660000",inner_bottom_right,35.40219259262085,36.00219259262085,37.211233615875244,0.6,0,36,normalised,included,36,0,0.6943830555555556,0.6374850000000001,0.19438305555555557,-0.13748500000000008,,,0.05168877816314866,0.04861560439471652,,,0.66,0.66,0.6943830555555556,0.6374850000000001,0.16000000000000003,-0.16000000000000003,0.19438305555555557,-0.13748500000000008,0.03438305555555554,0.02251499999999995,0.0410989018629016,0.05168877816314866,0.04861560439471652,0.22627416997969527,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,1,top_right_r1,"0.850000,0.150000",top_right,38.20360040664673,38.80360040664673,40.20282793045044,0.6,34,69,normalised,included,69,0,0.8613747826086957,0.08322594202898552,0.3613747826086957,0.41677405797101447,,,0.06797527561000595,0.013818787455724247,,,0.85,0.15,0.8613747826086957,0.08322594202898552,0.35,0.35,0.3613747826086957,0.41677405797101447,0.011374782608695733,0.06677405797101447,0.06773596162535443,0.06797527561000595,0.013818787455724247,0.49497474683058323,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,2,top_left_r1,"0.150000,0.150000",top_left,41.40169286727905,42.001692867279054,43.00150680541992,0.6,31,29,normalised,included,29,0,0.1521993103448276,0.20828275862068965,-0.3478006896551724,0.2917172413793103,,,0.06173524178896885,0.03574921352668414,,,0.15,0.15,0.1521993103448276,0.20828275862068965,-0.35,0.35,-0.3478006896551724,0.2917172413793103,0.002199310344827593,-0.058282758620689656,0.05832423954438189,0.06173524178896885,0.03574921352668414,0.49497474683058323,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,3,centre_r1,"0.500000,0.500000",centre,44.410967111587524,45.010967111587526,46.01325345039368,0.6,34,59,normalised,included,59,0,0.49905101694915244,0.4394347457627119,-0.0009489830508475627,0.06056525423728809,,,0.060582628142952656,0.01746891525459908,,,0.5,0.5,0.49905101694915244,0.4394347457627119,0.0,-0.0,-0.0009489830508475627,0.06056525423728809,-0.0009489830508475627,0.06056525423728809,0.0605726884796947,0.060582628142952656,0.01746891525459908,0.0,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,4,bottom_right_r1,"0.850000,0.850000",bottom_right,47.21066379547119,47.81066379547119,48.810622215270996,0.6,19,62,normalised,included,62,0,0.8754543548387096,0.7547877419354838,0.3754543548387096,-0.2547877419354838,,,0.09861121567879338,0.003643436892295156,,,0.85,0.85,0.8754543548387096,0.7547877419354838,0.35,-0.35,0.3754543548387096,-0.2547877419354838,0.025454354838709614,0.09521225806451616,0.09855606661184771,0.09861121567879338,0.003643436892295156,0.49497474683058323,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,5,inner_top_left_r1,"0.330000,0.330000",inner_top_left,50.20253920555115,50.80253920555115,51.6121461391449,0.6,27,48,normalised,included,48,0,0.3189333333333333,0.2804,-0.1810666666666667,0.21960000000000002,,,0.05085026912155074,0.009745484923229266,,,0.33,0.33,0.3189333333333333,0.2804,-0.16999999999999998,0.16999999999999998,-0.1810666666666667,0.21960000000000002,-0.011066666666666725,0.04960000000000003,0.050819593771606594,0.05085026912155074,0.009745484923229266,0.24041630560342614,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,6,inner_top_right_r1,"0.660000,0.330000",inner_top_right,52.81539988517761,53.415399885177614,54.4099326133728,0.6,22,43,normalised,included,43,0,0.6782802325581396,0.2757953488372093,0.17828023255813963,0.2242046511627907,,,0.05742469143601872,0.013954310468030404,,,0.66,0.33,0.6782802325581396,0.2757953488372093,0.16000000000000003,0.16999999999999998,0.17828023255813963,0.2242046511627907,0.018280232558139597,0.05420465116279072,0.0572041179466959,0.05742469143601872,0.013954310468030404,0.23345235059857505,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,7,inner_bottom_left_r1,"0.330000,0.660000",inner_bottom_left,55.61052346229553,56.210523462295534,57.21155905723572,0.6,34,59,normalised,included,59,0,0.32174220338983045,0.5962401694915255,-0.17825779661016955,-0.09624016949152547,,,0.06437249565684985,0.009040298772496787,,,0.33,0.66,0.32174220338983045,0.5962401694915255,-0.16999999999999998,-0.16000000000000003,-0.17825779661016955,-0.09624016949152547,-0.008257796610169565,0.06375983050847456,0.06429235717660638,0.06437249565684985,0.009040298772496787,0.23345235059857505,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,8,bottom_left_r1,"0.150000,0.850000",bottom_left,58.604957818984985,59.20495781898499,60.20209813117981,0.6,26,61,normalised,included,61,0,0.1256039344262295,0.7980752459016393,-0.3743960655737705,-0.29807524590163925,,,0.057389617375804586,0.009271350174056983,,,0.15,0.85,0.1256039344262295,0.7980752459016393,-0.35,-0.35,-0.3743960655737705,-0.29807524590163925,-0.024396065573770498,0.051924754098360726,0.05737027195033103,0.057389617375804586,0.009271350174056983,0.49497474683058323,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,9,inner_bottom_right_r2,"0.660000,0.660000",inner_bottom_right,61.40239596366882,62.002395963668825,63.21211290359497,0.6,38,74,normalised,included,74,0,0.6738571621621621,0.6067840540540541,0.17385716216216207,-0.10678405405405411,,,0.0550072636095248,0.00590312181247717,,,0.66,0.66,0.6738571621621621,0.6067840540540541,0.16000000000000003,-0.16000000000000003,0.17385716216216207,-0.10678405405405411,0.01385716216216204,0.05321594594594592,0.054990525057597814,0.0550072636095248,0.00590312181247717,0.22627416997969527,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,10,bottom_left_r2,"0.150000,0.850000",bottom_left,64.41535592079163,65.01535592079162,66.01148200035095,0.6,34,61,normalised,included,61,0,0.13227508196721313,0.8111181967213116,-0.36772491803278684,-0.3111181967213116,,,0.04288908399988179,0.005013988344473537,,,0.15,0.85,0.13227508196721313,0.8111181967213116,-0.35,-0.35,-0.36772491803278684,-0.3111181967213116,-0.017724918032786863,0.0388818032786884,0.04273133914905589,0.04288908399988179,0.005013988344473537,0.49497474683058323,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,11,top_right_r2,"0.850000,0.150000",top_right,67.40288972854614,68.00288972854614,69.00700950622559,0.6,19,60,normalised,included,60,0,0.8718723333333334,0.14188199999999998,0.37187233333333336,0.35811800000000005,,,0.025191434912029385,0.010747519584640089,,,0.85,0.15,0.8718723333333334,0.14188199999999998,0.35,0.35,0.37187233333333336,0.35811800000000005,0.021872333333333382,0.008118000000000014,0.023330256951959335,0.025191434912029385,0.010747519584640089,0.49497474683058323,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,12,centre_r2,"0.500000,0.500000",centre,70.20303392410278,70.80303392410278,71.80131983757019,0.6,37,61,normalised,included,61,0,0.4994462295081967,0.4375493442622951,-0.0005537704918032738,0.06245065573770492,,,0.06246143634894317,0.003849931671859879,,,0.5,0.5,0.4994462295081967,0.4375493442622951,0.0,-0.0,-0.0005537704918032738,0.06245065573770492,-0.0005537704918032738,0.06245065573770492,0.06245311092193029,0.06246143634894317,0.003849931671859879,0.0,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,13,inner_bottom_left_r2,"0.330000,0.660000",inner_bottom_left,73.19627785682678,73.79627785682678,74.79320430755615,0.6,19,61,normalised,included,61,0,0.32710786885245907,0.6033967213114754,-0.17289213114754093,-0.10339672131147537,,,0.05678207651747172,0.004172048612665546,,,0.33,0.66,0.32710786885245907,0.6033967213114754,-0.16999999999999998,-0.16000000000000003,-0.17289213114754093,-0.10339672131147537,-0.002892131147540944,0.05660327868852466,0.05667711690678493,0.05678207651747172,0.004172048612665546,0.23345235059857505,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,14,inner_top_right_r2,"0.660000,0.330000",inner_top_right,76.20306968688965,76.80306968688964,77.80707836151123,0.6,38,59,normalised,included,59,0,0.6693018644067795,0.2587786440677966,0.16930186440677952,0.2412213559322034,,,0.07185866520081084,0.007565216327063338,,,0.66,0.33,0.6693018644067795,0.2587786440677966,0.16000000000000003,0.16999999999999998,0.16930186440677952,0.2412213559322034,0.009301864406779492,0.07122135593220341,0.07182622238614333,0.07185866520081084,0.007565216327063338,0.23345235059857505,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,15,inner_top_left_r2,"0.330000,0.330000",inner_top_left,79.00762605667114,79.60762605667114,80.79432225227356,0.6,26,58,normalised,included,58,0,0.31173931034482766,0.30046,-0.18826068965517234,0.19954,,,0.03483910774060077,0.0066504539285232415,,,0.33,0.33,0.31173931034482766,0.30046,-0.16999999999999998,0.16999999999999998,-0.18826068965517234,0.19954,-0.018260689655172357,0.02954000000000001,0.03472843772303211,0.03483910774060077,0.0066504539285232415,0.24041630560342614,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,16,bottom_right_r2,"0.850000,0.850000",bottom_right,82.20718812942505,82.80718812942504,83.99575400352478,0.6,37,64,normalised,included,64,0,0.86191484375,0.8094398437500001,0.36191484375000005,-0.3094398437500001,,,0.05757127505617042,0.06555752513261671,,,0.85,0.85,0.86191484375,0.8094398437500001,0.35,-0.35,0.36191484375000005,-0.3094398437500001,0.01191484375000007,0.04056015624999987,0.04227398463134649,0.05757127505617042,0.06555752513261671,0.49497474683058323,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,17,top_left_r2,"0.150000,0.150000",top_left,85.40334939956665,86.00334939956664,87.00281572341919,0.6,37,59,normalised,included,59,0,0.14507491525423727,0.17779661016949153,-0.35492508474576273,0.32220338983050845,,,0.028364399473670733,0.005078767027420774,,,0.15,0.15,0.14507491525423727,0.17779661016949153,-0.35,0.35,-0.35492508474576273,0.32220338983050845,-0.004925084745762726,-0.02779661016949153,0.028229558917340962,0.028364399473670733,0.005078767027420774,0.49497474683058323,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,18,inner_bottom_left_r3,"0.330000,0.660000",inner_bottom_left,88.20498752593994,88.80498752593994,89.9981153011322,0.6,35,55,normalised,included,55,0,0.32741145454545467,0.6233923636363636,-0.17258854545454533,-0.12339236363636363,,,0.03704403808551073,0.018929174345132686,,,0.33,0.66,0.32741145454545467,0.6233923636363636,-0.16999999999999998,-0.16000000000000003,-0.17258854545454533,-0.12339236363636363,-0.0025885454545453435,0.0366076363636364,0.0366990409643424,0.03704403808551073,0.018929174345132686,0.23345235059857505,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,19,top_right_r3,"0.850000,0.150000",top_right,91.19891023635864,91.79891023635864,92.79478693008423,0.6,29,56,normalised,included,56,0,0.8763205357142857,0.12793267857142857,0.3763205357142857,0.37206732142857146,,,0.0353910547694387,0.010624510225806424,,,0.85,0.15,0.8763205357142857,0.12793267857142857,0.35,0.35,0.3763205357142857,0.37206732142857146,0.02632053571428572,0.02206732142857143,0.034347303756173904,0.0353910547694387,0.010624510225806424,0.49497474683058323,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,20,top_left_r3,"0.150000,0.150000",top_left,94.00009775161743,94.60009775161743,95.59934401512146,0.6,34,62,normalised,included,62,0,0.14083903225806452,0.16062806451612907,-0.3591609677419355,0.3393719354838709,,,0.014381574140391096,0.0038043937028664617,,,0.15,0.15,0.14083903225806452,0.16062806451612907,-0.35,0.35,-0.3591609677419355,0.3393719354838709,-0.009160967741935477,-0.010628064516129077,0.014031360779617363,0.014381574140391096,0.0038043937028664617,0.49497474683058323,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,21,inner_top_right_r3,"0.660000,0.330000",inner_top_right,96.79450631141663,97.39450631141662,98.3931987285614,0.6,5,55,normalised,included,55,0,0.6640056363636364,0.2475327272727273,0.1640056363636364,0.2524672727272727,,,0.08258595042897358,0.014276680568889805,,,0.66,0.33,0.6640056363636364,0.2475327272727273,0.16000000000000003,0.16999999999999998,0.1640056363636364,0.2524672727272727,0.004005636363636378,0.08246727272727272,0.08256449717494842,0.08258595042897358,0.014276680568889805,0.23345235059857505,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,22,centre_r3,"0.500000,0.500000",centre,99.8042209148407,100.40422091484069,101.19655346870422,0.6,15,45,normalised,included,45,0,0.49785866666666667,0.4461713333333334,-0.0021413333333333284,0.05382866666666658,,,0.054121669657058606,0.011585488279164875,,,0.5,0.5,0.49785866666666667,0.4461713333333334,0.0,-0.0,-0.0021413333333333284,0.05382866666666658,-0.0021413333333333284,0.05382866666666658,0.0538712415260271,0.054121669657058606,0.011585488279164875,0.0,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,23,bottom_left_r3,"0.150000,0.850000",bottom_left,102.60264587402344,103.20264587402343,104.20714449882507,0.6,34,62,normalised,included,62,0,0.14204564516129026,0.8235783870967741,-0.35795435483870974,-0.3235783870967741,,,0.027966685749843293,0.008999010844301634,,,0.15,0.85,0.14204564516129026,0.8235783870967741,-0.35,-0.35,-0.35795435483870974,-0.3235783870967741,-0.007954354838709737,0.026421612903225866,0.027592995294241193,0.027966685749843293,0.008999010844301634,0.49497474683058323,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,24,bottom_right_r3,"0.850000,0.850000",bottom_right,105.59820032119751,106.1982003211975,107.19741177558899,0.6,34,62,normalised,included,62,0,0.872495322580645,0.8336406451612902,0.372495322580645,-0.3336406451612902,,,0.02792739755440756,0.003155894939126687,,,0.85,0.85,0.872495322580645,0.8336406451612902,0.35,-0.35,0.372495322580645,-0.3336406451612902,0.022495322580645016,0.01635935483870976,0.02781488861646032,0.02792739755440756,0.003155894939126687,0.49497474683058323,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,25,inner_top_left_r3,"0.330000,0.330000",inner_top_left,108.39673900604248,108.99673900604247,110.20160007476807,0.6,37,75,normalised,included,75,0,0.3140297333333333,0.27008573333333324,-0.18597026666666672,0.22991426666666676,,,0.0620916596053434,0.004620199749409588,,,0.33,0.33,0.3140297333333333,0.27008573333333324,-0.16999999999999998,0.16999999999999998,-0.18597026666666672,0.22991426666666676,-0.015970266666666733,0.05991426666666677,0.062006199428838595,0.0620916596053434,0.004620199749409588,0.24041630560342614,,,,,,,,,,
2025_04_11/009,2025_04_11,PW78,GP3,Calib & Acc,,1744351248.5541692,10,26,inner_bottom_right_r3,"0.660000,0.660000",inner_bottom_right,111.19711971282959,111.79711971282958,112.79665279388428,0.6,27,57,normalised,included,57,0,0.674499649122807,0.5918324561403508,0.17449964912280702,-0.09183245614035085,,,0.0696946716760321,0.00941219799182116,,,0.66,0.66,0.674499649122807,0.5918324561403508,0.16000000000000003,-0.16000000000000003,0.17449964912280702,-0.09183245614035085,0.01449964912280699,0.06816754385964918,0.06969256675242858,0.0696946716760321,0.00941219799182116,0.22627416997969527,,,,,,,,,,
2025_04_11/010,2025_04_11,PW78,GP3,Acc 10min,,1744352150.33839,11,0,inner_bottom_right_r1,"0.660000,0.660000",inner_bottom_right,13.610810041427612,14.210810041427612,15.211916208267212,0.6,31,56,normalised,included,56,0,0.6954439285714287,0.6051198214285713,0.19544392857142867,-0.10511982142857135,,,0.07643888913722904,0.058719691609788995,,,0.66,0.66,0.6954439285714287,0.6051198214285713,0.16000000000000003,-0.16000000000000003,0.19544392857142867,-0.10511982142857135,0.03544392857142864,0.054880178571428684,0.06533074370163282,0.07643888913722904,0.058719691609788995,0.22627416997969527,,,,,,,,,,
2025_04_11/010,2025_04_11,PW78,GP3,Acc 10min,,1744352150.33839,11,1,top_right_r1,"0.850000,0.150000",top_right,16.411906003952026,17.011906003952028,18.220054626464844,0.6,32,57,normalised,included,57,0,0.8347308771929826,0.10771157894736842,0.33473087719298256,0.39228842105263156,,,0.06222826145995527,0.04940541379775025,,,0.85,0.15,0.8347308771929826,0.10771157894736842,0.35,0.35,0.33473087719298256,0.39228842105263156,-0.015269122807017421,0.04228842105263157,0.044960612389295065,0.06222826145995527,0.04940541379775025,0.49497474683058323,,,,,,,,,,
2025_04_11/010,2025_04_11,PW78,GP3,Acc 10min,,1744352150.33839,11,2,top_left_r1,"0.150000,0.150000",top_left,19.403263568878174,20.003263568878175,21.212172746658325,0.6,31,69,normalised,included,69,0,0.14781521739130435,0.16905695652173913,-0.3521847826086957,0.33094304347826087,,,0.022647274824441184,0.01523526914218809,,,0.15,0.15,0.14781521739130435,0.16905695652173913,-0.35,0.35,-0.3521847826086957,0.33094304347826087,-0.0021847826086956457,-0.019056956521739138,0.01918178476885597,0.022647274824441184,0.01523526914218809,0.49497474683058323,,,,,,,,,,
2025_04_11/010,2025_04_11,PW78,GP3,Acc 10min,,1744352150.33839,11,3,centre_r1,"0.500000,0.500000",centre,22.415683031082153,23.015683031082155,24.203439474105835,0.6,15,68,normalised,included,68,0,0.48862544117647067,0.41596147058823535,-0.011374558823529335,0.08403852941176465,,,0.0849018981857048,0.01602647393409981,,,0.5,0.5,0.48862544117647067,0.41596147058823535,0.0,-0.0,-0.011374558823529335,0.08403852941176465,-0.011374558823529335,0.08403852941176465,0.0848048053716413,0.0849018981857048,0.01602647393409981,0.0,,,,,,,,,,
