comparison_scope,date,run_id,subject_id,condition,target_id,target_x_deg,target_y_deg,gaze_x_deg,gaze_y_deg,marker_windows,visual_nearest_target_id,visual_target_error_deg,visual_qc_cutoff_deg,visual_qc_status
Acc 60min,2025_04_12,032,JH71,Acc 60min,1,-21.0,11.8125,-23.502813959797436,12.68086975474111,3,1,2.64917793821141,9.424916119560141,included
Acc 60min,2025_04_12,032,JH71,Acc 60min,2,21.0,11.8125,23.17239481924409,12.647299356600682,3,2,2.327270765609252,8.674443165948492,included
Acc 60min,2025_04_12,032,JH71,Acc 60min,3,-10.2,5.7375,-10.945411012737722,6.430158657701429,3,3,1.0175527475268409,10.068398794156224,included
Acc 60min,2025_04_12,032,JH71,Acc 60min,4,9.600000000000001,5.7375,13.27359988331561,6.230615071838444,3,4,3.706548067511156,10.309246578678568,included
Acc 60min,2025_04_12,032,JH71,Acc 60min,5,0.0,-0.0,0.1840937443749375,1.0845688026394738,3,5,1.1000818125834126,9.498745418277842,included
Acc 60min,2025_04_12,032,JH71,Acc 60min,6,-10.2,-5.400000000000001,-10.831610774627721,-5.677074620357896,3,6,0.689711907880604,10.511466439637065,included
Acc 60min,2025_04_12,032,JH71,Acc 60min,7,9.600000000000001,-5.400000000000001,11.113289771431829,-4.589092263380643,3,7,1.7168626298074412,8.945395083044492,included
Acc 60min,2025_04_12,032,JH71,Acc 60min,8,-21.0,-11.8125,-22.182858626487647,-11.5325299427599,3,8,1.2155401117228783,13.810282746154847,included
Acc 60min,2025_04_12,032,JH71,Acc 60min,9,21.0,-11.8125,22.612317873254565,-12.777531936090227,3,9,1.8790570938878295,5.39516589846688,included
ALL,2025_04_11,000,CL98,Calib & Acc,1,-21.0,11.8125,-20.719701235294117,9.835546301470588,3,1,1.996725650565136,8.573671891326619,included
ALL,2025_04_11,000,CL98,Calib & Acc,2,21.0,11.8125,23.214414782608696,15.252102635869566,2,2,4.090782213967982,7.19101718367572,included
ALL,2025_04_11,000,CL98,Calib & Acc,3,-10.2,5.7375,-10.774279687500002,6.29447625,2,3,0.8000123139922053,6.969987914812592,included
ALL,2025_04_11,000,CL98,Calib & Acc,4,9.600000000000001,5.7375,9.502048351648352,8.532804807692308,1,4,2.797020467090389,7.180731160076331,included
ALL,2025_04_11,000,CL98,Calib & Acc,5,0.0,-0.0,0.1878571220930234,-3.820718663699128,2,5,3.8253341560522425,8.533633012067215,included
ALL,2025_04_11,000,CL98,Calib & Acc,6,-10.2,-5.400000000000001,-17.407940368906456,5.63851658596838,3,1,13.183446164808744,6.572691231975758,target_mismatch
ALL,2025_04_11,000,CL98,Calib & Acc,7,9.600000000000001,-5.400000000000001,9.764391506572295,-5.740787127148634,2,7,0.3783654760457497,6.545292293585061,included
ALL,2025_04_11,000,CL98,Calib & Acc,8,-21.0,-11.8125,-20.644711822660096,-11.169093152347145,3,8,0.7349843947758998,8.121455080871753,included
ALL,2025_04_11,000,CL98,Calib & Acc,9,21.0,-11.8125,23.591159999999995,-5.9422274999999996,1,9,6.416713284061882,9.182055370551595,included
ALL,2025_04_11,001,CL98,Acc 10min,1,-21.0,11.8125,-12.38332,-4.978305000000001,1,6,18.87268679256944,8.573671891326619,target_mismatch
ALL,2025_04_11,001,CL98,Acc 10min,5,0.0,-0.0,0.9781826086956521,8.201352717391304,1,5,8.259481073954728,8.533633012067215,included
ALL,2025_04_11,001,CL98,Acc 10min,7,9.600000000000001,-5.400000000000001,8.819387096774193,-6.486728225806451,1,7,1.338033908930211,6.545292293585061,included
ALL,2025_04_11,001,CL98,Acc 10min,8,-21.0,-11.8125,2.696640000000003,-14.49981,1,7,23.848529982489488,8.121455080871753,target_mismatch
ALL,2025_04_11,003,LW03,Calib & Acc,1,-21.0,11.8125,-21.948508780661214,12.758107472004976,2,1,1.3393440178322615,8.573671891326619,included
ALL,2025_04_11,003,LW03,Calib & Acc,2,21.0,11.8125,20.107937810520728,12.541618564043121,3,2,1.1521236176430272,7.19101718367572,included
ALL,2025_04_11,003,LW03,Calib & Acc,3,-10.2,5.7375,-10.651692660083478,7.877644537619436,3,3,2.187291681755225,6.969987914812592,included
ALL,2025_04_11,003,LW03,Calib & Acc,4,9.600000000000001,5.7375,8.477475386975094,5.595232757894004,3,4,1.131504076450087,7.180731160076331,included
ALL,2025_04_11,003,LW03,Calib & Acc,5,0.0,-0.0,-0.49951199867356905,-1.4075996504301689,3,5,1.4936026957360504,8.533633012067215,included
ALL,2025_04_11,003,LW03,Calib & Acc,6,-10.2,-5.400000000000001,-10.529939049873871,-6.243586959899378,3,6,0.9058138525900045,6.572691231975758,included
ALL,2025_04_11,003,LW03,Calib & Acc,7,9.600000000000001,-5.400000000000001,8.502665022137888,-6.290195030834915,3,7,1.413007872080979,6.545292293585061,included
ALL,2025_04_11,003,LW03,Calib & Acc,8,-21.0,-11.8125,-22.52721466707365,-11.45763803291109,3,8,1.5679003970313583,8.121455080871753,included
ALL,2025_04_11,003,LW03,Calib & Acc,9,21.0,-11.8125,19.941237805605248,-11.767430635062611,3,9,1.0597210160865222,9.182055370551595,included
ALL,2025_04_11,004,LW03,Acc 10min,1,-21.0,11.8125,-23.118776398467435,14.609515431034483,3,1,3.5089184584637545,8.573671891326619,included
ALL,2025_04_11,004,LW03,Acc 10min,2,21.0,11.8125,21.590260648278015,12.549117615708274,3,2,0.9439349260819443,7.19101718367572,included
ALL,2025_04_11,004,LW03,Acc 10min,3,-10.2,5.7375,-11.966514926372156,8.82103985943775,3,3,3.5537013169140996,6.969987914812592,included
ALL,2025_04_11,004,LW03,Acc 10min,4,9.600000000000001,5.7375,9.796914753764755,7.77600662202381,3,4,2.047995280337618,7.180731160076331,included
ALL,2025_04_11,004,LW03,Acc 10min,5,0.0,-0.0,-0.843964387096774,-2.1872908548387096,3,5,2.3444652205457617,8.533633012067215,included
ALL,2025_04_11,004,LW03,Acc 10min,6,-10.2,-5.400000000000001,-10.700772151183953,-6.331933443760142,3,6,1.0579568474186647,6.572691231975758,included
ALL,2025_04_11,004,LW03,Acc 10min,7,9.600000000000001,-5.400000000000001,8.860403850136725,-5.589598378567788,3,7,0.763511630591254,6.545292293585061,included
ALL,2025_04_11,004,LW03,Acc 10min,8,-21.0,-11.8125,-21.38761773681458,-13.06139544591831,3,8,1.3076648441893473,8.121455080871753,included
ALL,2025_04_11,004,LW03,Acc 10min,9,21.0,-11.8125,20.372262966133942,-12.10140545911815,3,9,0.6910283264781737,9.182055370551595,included
ALL,2025_04_11,005,JL98,Calib & Acc,1,-21.0,11.8125,-21.628533836499322,12.58980440128901,2,1,0.9996283888965054,8.573671891326619,included
ALL,2025_04_11,005,JL98,Calib & Acc,2,21.0,11.8125,19.469839797901283,11.632862116206763,2,2,1.5406686903356277,7.19101718367572,included
ALL,2025_04_11,005,JL98,Calib & Acc,3,-10.2,5.7375,-9.490020638186573,6.610612968177855,3,3,1.1253430363233,6.969987914812592,included
ALL,2025_04_11,005,JL98,Calib & Acc,4,9.600000000000001,5.7375,11.651617573849153,3.6065614709851554,3,4,2.9580455851400647,7.180731160076331,included
ALL,2025_04_11,005,JL98,Calib & Acc,5,0.0,-0.0,3.3513597619047615,-0.4028506250000003,3,5,3.3754852806340647,8.533633012067215,included
ALL,2025_04_11,005,JL98,Calib & Acc,6,-10.2,-5.400000000000001,-4.561153823088456,-7.391363905547226,3,6,5.980143510918966,6.572691231975758,included
ALL,2025_04_11,005,JL98,Calib & Acc,7,9.600000000000001,-5.400000000000001,16.175490183792814,-2.048384856672932,3,7,7.380406169455375,6.545292293585061,robust_centroid_outlier
ALL,2025_04_11,005,JL98,Calib & Acc,8,-21.0,-11.8125,-19.88903026419678,-9.912532985741104,3,8,2.200938074808681,8.121455080871753,included
ALL,2025_04_11,005,JL98,Calib & Acc,9,21.0,-11.8125,26.14060131930349,-9.073920356732721,3,9,5.824568686739191,9.182055370551595,included
ALL,2025_04_11,006,JL98,Acc 10min,1,-21.0,11.8125,-21.793182538878842,12.107137630877034,3,1,0.8461382118254185,8.573671891326619,included
ALL,2025_04_11,006,JL98,Acc 10min,2,21.0,11.8125,18.692616134453782,13.204816638655464,3,2,2.6949148270882057,7.19101718367572,included
ALL,2025_04_11,006,JL98,Acc 10min,3,-10.2,5.7375,-9.016634882135044,5.921163361381157,3,3,1.1975329776224808,6.969987914812592,included
ALL,2025_04_11,006,JL98,Acc 10min,4,9.600000000000001,5.7375,17.09513137254902,1.0062595588235295,3,4,8.863499895864628,7.180731160076331,robust_centroid_outlier
ALL,2025_04_11,006,JL98,Acc 10min,5,0.0,-0.0,8.489513382594417,-3.8302022475369455,3,7,9.313553925880644,8.533633012067215,target_mismatch
ALL,2025_04_11,006,JL98,Acc 10min,6,-10.2,-5.400000000000001,-2.8052167517742066,-9.443394021535198,3,6,8.428039778123225,6.572691231975758,robust_centroid_outlier
ALL,2025_04_11,006,JL98,Acc 10min,7,9.600000000000001,-5.400000000000001,25.755500089605732,-14.376236491935485,3,9,18.481693772606587,6.545292293585061,target_mismatch
ALL,2025_04_11,006,JL98,Acc 10min,8,-21.0,-11.8125,-21.291551270480795,-9.78361863366237,3,8,2.0497223572940353,8.121455080871753,included
ALL,2025_04_11,007,CL98,Acc 60min,1,-21.0,11.8125,-16.48765556563823,8.766110611388385,3,1,5.44442288965149,8.573671891326619,included
ALL,2025_04_11,007,CL98,Acc 60min,2,21.0,11.8125,22.43750486552317,13.021811901037879,3,2,1.8785248234704366,7.19101718367572,included
ALL,2025_04_11,007,CL98,Acc 60min,3,-10.2,5.7375,-7.971697911547912,8.41874670608108,2,3,3.4863181289536067,6.969987914812592,included
ALL,2025_04_11,007,CL98,Acc 60min,4,9.600000000000001,5.7375,15.652537393271963,6.294124681342026,3,4,6.078078638256868,7.180731160076331,included
ALL,2025_04_11,007,CL98,Acc 60min,5,0.0,-0.0,13.150081325301207,-8.175323227732358,3,7,15.484203200033761,8.533633012067215,target_mismatch
ALL,2025_04_11,007,CL98,Acc 60min,6,-10.2,-5.400000000000001,-0.37744840545863184,-8.428768577678982,3,5,10.2789084500526,6.572691231975758,target_mismatch
ALL,2025_04_11,007,CL98,Acc 60min,7,9.600000000000001,-5.400000000000001,27.577213596491227,-13.507043092105263,2,9,19.72065811252557,6.545292293585061,target_mismatch
ALL,2025_04_11,007,CL98,Acc 60min,8,-21.0,-11.8125,-4.184092528770077,-12.528961293754497,3,6,16.831163384223167,8.121455080871753,target_mismatch
ALL,2025_04_11,008,LW03,Acc 60min,1,-21.0,11.8125,0.732857142857143,2.1758625,1,5,23.77355383400309,8.573671891326619,target_mismatch
ALL,2025_04_11,008,LW03,Acc 60min,2,21.0,11.8125,25.12660592248747,11.410219929542441,3,2,4.146167591233621,7.19101718367572,included
ALL,2025_04_11,008,LW03,Acc 60min,3,-10.2,5.7375,-12.146483884564397,12.703328224713863,3,3,7.232673251923468,6.969987914812592,robust_centroid_outlier
ALL,2025_04_11,008,LW03,Acc 60min,4,9.600000000000001,5.7375,14.375409213483145,8.023837547958346,3,4,5.294513437458052,7.180731160076331,included
ALL,2025_04_11,008,LW03,Acc 60min,5,0.0,-0.0,9.854010783682233,-2.766673167270531,3,7,10.23503829692007,8.533633012067215,target_mismatch
ALL,2025_04_11,008,LW03,Acc 60min,6,-10.2,-5.400000000000001,-3.844752238455671,-6.869935543368245,3,6,6.523027258280583,6.572691231975758,included
ALL,2025_04_11,008,LW03,Acc 60min,7,9.600000000000001,-5.400000000000001,29.234937416525145,-13.146980372343982,3,9,21.107971769934267,6.545292293585061,target_mismatch
ALL,2025_04_11,008,LW03,Acc 60min,8,-21.0,-11.8125,-24.942834782608696,-8.666962334112739,2,8,5.043843111206418,8.121455080871753,included
ALL,2025_04_11,009,PW78,Calib & Acc,1,-21.0,11.8125,-21.462278378976894,10.934393937080165,3,1,0.9923565676741796,8.573671891326619,included
ALL,2025_04_11,009,PW78,Calib & Acc,2,21.0,11.8125,22.118256699690402,13.054693054179566,3,2,1.6713891319062801,7.19101718367572,included
ALL,2025_04_11,009,PW78,Calib & Acc,3,-10.2,5.7375,-11.117876676294031,7.409327760257391,3,3,1.9072245942342039,6.969987914812592,included
ALL,2025_04_11,009,PW78,Calib & Acc,4,9.600000000000001,5.7375,10.267558945212494,8.168507949308756,3,4,2.520998729657669,7.180731160076331,included
ALL,2025_04_11,009,PW78,Calib & Acc,5,0.0,-0.0,-0.1521913450292398,1.9000951315789472,3,5,1.9061803992675577,8.533633012067215,included
ALL,2025_04_11,009,PW78,Calib & Acc,6,-10.2,-5.400000000000001,-10.4715949115484,-3.637583911001789,3,6,1.7832201958083413,6.572691231975758,included
ALL,2025_04_11,009,PW78,Calib & Acc,7,9.600000000000001,-5.400000000000001,10.812871604938271,-3.909580902777778,3,7,1.921563586101236,6.545292293585061,included
ALL,2025_04_11,009,PW78,Calib & Acc,8,-21.0,-11.8125,-22.16568080211046,-10.363028518833902,3,8,1.8600482002149115,8.121455080871753,included
ALL,2025_04_11,009,PW78,Calib & Acc,9,21.0,-11.8125,22.408437668169,-10.167534637539879,3,9,2.165550209256504,9.182055370551595,included
ALL,2025_04_11,010,PW78,Acc 10min,1,-21.0,11.8125,-21.76148209058121,12.572884734986914,3,1,1.0761226321739783,8.573671891326619,included
ALL,2025_04_11,010,PW78,Acc 10min,2,21.0,11.8125,20.722441511159037,14.75718468855495,3,2,2.9577367411143345,7.19101718367572,included
ALL,2025_04_11,010,PW78,Acc 10min,3,-10.2,5.7375,-10.61772871962872,8.470663866707616,3,3,2.7649018075654657,6.969987914812592,included
ALL,2025_04_11,010,PW78,Acc 10min,4,9.600000000000001,5.7375,9.441399565779749,9.706370716983093,3,4,3.972038376685294,7.180731160076331,included
ALL,2025_04_11,010,PW78,Acc 10min,5,0.0,-0.0,0.0967912840092765,3.229204319849822,3,5,3.2306545918740546,8.533633012067215,included
ALL,2025_04_11,010,PW78,Acc 10min,6,-10.2,-5.400000000000001,-9.731597053140097,-3.1414396440217387,3,6,2.3066200818998555,6.572691231975758,included
ALL,2025_04_11,010,PW78,Acc 10min,7,9.600000000000001,-5.400000000000001,10.978207019400353,-3.1211315178571426,3,7,2.6632116226895106,6.545292293585061,included
ALL,2025_04_11,010,PW78,Acc 10min,8,-21.0,-11.8125,-20.27645571789219,-9.180558033441189,3,8,2.7295851046458264,8.121455080871753,included
ALL,2025_04_11,010,PW78,Acc 10min,9,21.0,-11.8125,24.318662506405776,-8.984967193396226,3,9,4.359869562709885,9.182055370551595,included
ALL,2025_04_11,011,JL98,Acc 60min,1,-21.0,11.8125,-23.46112248261817,8.551638486975563,3,1,4.085381460962078,8.573671891326619,included
ALL,2025_04_11,011,JL98,Acc 60min,2,21.0,11.8125,21.499499999999998,13.5714140625,1,2,1.8284635433227137,7.19101718367572,included
ALL,2025_04_11,011,JL98,Acc 60min,3,-10.2,5.7375,-11.69526098901099,4.782562441464785,2,3,1.7741790118134422,6.969987914812592,included
ALL,2025_04_11,011,JL98,Acc 60min,4,9.600000000000001,5.7375,7.8148171875,5.07419384765625,2,4,1.9044297639405041,7.180731160076331,included
ALL,2025_04_11,011,JL98,Acc 60min,5,0.0,-0.0,-0.5966079999999998,-4.372002,1,5,4.412521115379279,8.533633012067215,included
ALL,2025_04_11,011,JL98,Acc 60min,6,-10.2,-5.400000000000001,-9.450307317073172,-10.326396951219513,1,6,4.983114090588226,6.572691231975758,included
ALL,2025_04_11,011,JL98,Acc 60min,7,9.600000000000001,-5.400000000000001,7.11525,-9.414365625,1,7,4.721134814182035,6.545292293585061,included
ALL,2025_04_11,011,JL98,Acc 60min,8,-21.0,-11.8125,-21.782763829787235,-13.532651329787234,1,8,1.8898782528491003,8.121455080871753,included
ALL,2025_04_11,011,JL98,Acc 60min,9,21.0,-11.8125,19.690119821220367,-13.291614387388265,2,9,1.9757442784274293,9.182055370551595,included
ALL,2025_04_11,012,PW78,Acc 60min,1,-21.0,11.8125,-21.412585694249646,10.762234554698457,3,1,1.1283990697860002,8.573671891326619,included
ALL,2025_04_11,012,PW78,Acc 60min,2,21.0,11.8125,21.241978219399073,13.166043850952812,3,2,1.3750034236741793,7.19101718367572,included
ALL,2025_04_11,012,PW78,Acc 60min,3,-10.2,5.7375,-11.525657048561998,6.93961166460396,3,3,1.789535991417611,6.969987914812592,included
ALL,2025_04_11,012,PW78,Acc 60min,4,9.600000000000001,5.7375,10.598085018914214,7.823715069073813,3,4,2.312675294850455,7.180731160076331,included
ALL,2025_04_11,012,PW78,Acc 60min,5,0.0,-0.0,0.21177510876730385,1.8572872956493078,3,5,1.869322014868953,8.533633012067215,included
ALL,2025_04_11,012,PW78,Acc 60min,6,-10.2,-5.400000000000001,-11.086119470005897,-2.7746190431721076,3,6,2.770890269136993,6.572691231975758,included
ALL,2025_04_11,012,PW78,Acc 60min,7,9.600000000000001,-5.400000000000001,10.527924076496463,-2.344706147375215,3,7,3.193096243088927,6.545292293585061,included
ALL,2025_04_11,012,PW78,Acc 60min,8,-21.0,-11.8125,-21.006724779165364,-9.039084447594531,3,8,2.7734237052746473,8.121455080871753,included
ALL,2025_04_11,012,PW78,Acc 60min,9,21.0,-11.8125,21.131232108910893,-9.139738007116335,3,9,2.6759817893649163,9.182055370551595,included
ALL,2025_04_12,001,CL98test,Calib & Acc,1,-21.0,11.8125,-21.497423374925727,15.163018686497326,3,1,3.3872415742740087,8.573671891326619,included
ALL,2025_04_12,001,CL98test,Calib & Acc,2,21.0,11.8125,23.217597025641027,14.26508108653846,3,2,3.306492182688189,7.19101718367572,included
ALL,2025_04_12,001,CL98test,Calib & Acc,3,-10.2,5.7375,-10.205756788345694,9.019307594679242,3,3,3.2818126438153676,6.969987914812592,included
ALL,2025_04_12,001,CL98test,Calib & Acc,4,9.600000000000001,5.7375,12.250716930763568,8.233027135504036,3,4,3.6405982930108625,7.180731160076331,included
ALL,2025_04_12,001,CL98test,Calib & Acc,5,0.0,-0.0,0.8152702618822009,-0.46116853911753813,3,5,0.9366653732156841,8.533633012067215,included
ALL,2025_04_12,001,CL98test,Calib & Acc,6,-10.2,-5.400000000000001,-8.48857327946468,-4.740019424199861,3,6,1.834272547958935,6.572691231975758,included
ALL,2025_04_12,001,CL98test,Calib & Acc,7,9.600000000000001,-5.400000000000001,10.508399625564968,-5.132886074496004,3,7,0.9468578187482669,6.545292293585061,included
ALL,2025_04_12,001,CL98test,Calib & Acc,8,-21.0,-11.8125,-18.850490717556678,-10.95602474095054,3,8,2.313858255095555,8.121455080871753,included
ALL,2025_04_12,001,CL98test,Calib & Acc,9,21.0,-11.8125,21.12202986697513,-11.281598250433776,3,9,0.5447457720133729,9.182055370551595,included
ALL,2025_04_12,002,MQ85,Calib & Acc,1,-21.0,11.8125,-20.204097592826407,12.237385965660835,3,1,0.9022132373005058,8.573671891326619,included
ALL,2025_04_12,002,MQ85,Calib & Acc,2,21.0,11.8125,18.86628582044828,12.40080864347357,3,2,2.2133330657643424,7.19101718367572,included
ALL,2025_04_12,002,MQ85,Calib & Acc,3,-10.2,5.7375,-11.154491268910695,8.227914132235126,3,3,2.667061328965494,6.969987914812592,included
ALL,2025_04_12,002,MQ85,Calib & Acc,4,9.600000000000001,5.7375,5.88928757336911,10.428342996394433,3,4,5.981086417196764,7.180731160076331,included
ALL,2025_04_12,002,MQ85,Calib & Acc,5,0.0,-0.0,-5.65885236009581,6.16015174833577,3,3,8.364811988077566,8.533633012067215,target_mismatch
ALL,2025_04_12,002,MQ85,Calib & Acc,6,-10.2,-5.400000000000001,-10.555909820426487,-5.789317140151515,3,6,0.5274842517950354,6.572691231975758,included
ALL,2025_04_12,002,MQ85,Calib & Acc,7,9.600000000000001,-5.400000000000001,2.627526010552479,-5.503155288776,3,5,6.973237020718908,6.545292293585061,target_mismatch
ALL,2025_04_12,002,MQ85,Calib & Acc,8,-21.0,-11.8125,-28.081381346423566,-8.15102286553296,3,8,7.971974446754117,8.121455080871753,included
ALL,2025_04_12,002,MQ85,Calib & Acc,9,21.0,-11.8125,19.286915555555556,-7.91895,3,9,4.253750100358216,9.182055370551595,included
ALL,2025_04_12,003,MQ85,Acc 10min,1,-21.0,11.8125,-20.775042962962964,13.592151666666666,2,1,1.7938131795652315,8.573671891326619,included
ALL,2025_04_12,003,MQ85,Acc 10min,2,21.0,11.8125,19.153471232876715,13.948782534246575,1,2,2.8237159123999724,7.19101718367572,included
ALL,2025_04_12,003,MQ85,Acc 10min,3,-10.2,5.7375,-11.313438645066274,9.610550125184094,2,3,4.029920953134881,6.969987914812592,included
ALL,2025_04_12,003,MQ85,Acc 10min,4,9.600000000000001,5.7375,10.056655191434134,9.830478850989618,2,4,4.118374659803554,7.180731160076331,included
ALL,2025_04_12,003,MQ85,Acc 10min,5,0.0,-0.0,-1.4162100000000004,10.480981193181819,2,3,10.57622889010686,8.533633012067215,target_mismatch
ALL,2025_04_12,003,MQ85,Acc 10min,6,-10.2,-5.400000000000001,-9.802279907592407,-4.53907252278971,2,6,0.9483550985366083,6.572691231975758,included
ALL,2025_04_12,003,MQ85,Acc 10min,7,9.600000000000001,-5.400000000000001,10.905164383561644,-5.754009760273973,1,7,1.3523228085361412,6.545292293585061,included
ALL,2025_04_12,003,MQ85,Acc 10min,8,-21.0,-11.8125,-26.700684961685823,-8.8177208182703,3,8,6.439449617763346,8.121455080871753,included
ALL,2025_04_12,003,MQ85,Acc 10min,9,21.0,-11.8125,14.409331890756302,-4.8784604700630245,2,7,9.566494150363052,9.182055370551595,target_mismatch
ALL,2025_04_12,004,NM84,Calib & Acc,1,-21.0,11.8125,-21.075117426323676,12.637074981658964,3,1,0.8279894492778116,8.573671891326619,included
ALL,2025_04_12,004,NM84,Calib & Acc,2,21.0,11.8125,18.864459661643085,12.223526474741098,3,2,2.174735685017299,7.19101718367572,included
ALL,2025_04_12,004,NM84,Calib & Acc,3,-10.2,5.7375,-10.923056041552277,9.13151663264493,3,3,3.4701813989899257,6.969987914812592,included
ALL,2025_04_12,004,NM84,Calib & Acc,4,9.600000000000001,5.7375,9.692882812565886,8.261631482447818,3,4,2.52583985192141,7.180731160076331,included
ALL,2025_04_12,004,NM84,Calib & Acc,5,0.0,-0.0,-4.104755607491101,3.116184447550689,3,5,5.153603022001834,8.533633012067215,included
ALL,2025_04_12,004,NM84,Calib & Acc,6,-10.2,-5.400000000000001,-11.146669617014439,-2.5282810411101964,3,6,3.023731658501695,6.572691231975758,included
ALL,2025_04_12,004,NM84,Calib & Acc,7,9.600000000000001,-5.400000000000001,4.856980846774193,-3.3104887915826615,3,7,5.1828841177445355,6.545292293585061,included
ALL,2025_04_12,004,NM84,Calib & Acc,8,-21.0,-11.8125,-27.458218376928233,-9.75262860915493,3,8,6.778764987142978,8.121455080871753,included
ALL,2025_04_12,004,NM84,Calib & Acc,9,21.0,-11.8125,22.732644291754756,-10.952132445824525,3,9,1.9344995657865187,9.182055370551595,included
ALL,2025_04_12,005,QZ00,Calib & Acc,1,-21.0,11.8125,-16.519779791666668,4.376094525669643,3,3,8.68173366867522,8.573671891326619,target_mismatch
ALL,2025_04_12,005,QZ00,Calib & Acc,2,21.0,11.8125,19.912725319963055,9.889446014362996,3,2,2.2091407518589232,7.19101718367572,included
ALL,2025_04_12,005,QZ00,Calib & Acc,3,-10.2,5.7375,-11.278300242231888,10.58910161045047,3,3,4.969986881162057,6.969987914812592,included
ALL,2025_04_12,005,QZ00,Calib & Acc,4,9.600000000000001,5.7375,12.602566224580016,11.16200848806366,3,4,6.200056150557299,7.180731160076331,included
ALL,2025_04_12,005,QZ00,Calib & Acc,5,0.0,-0.0,-0.1599776419078428,2.031218730855,3,5,2.037508865866991,8.533633012067215,included
ALL,2025_04_12,005,QZ00,Calib & Acc,6,-10.2,-5.400000000000001,-8.68897967720685,-5.236174925889328,3,6,1.5198753471259672,6.572691231975758,included
ALL,2025_04_12,005,QZ00,Calib & Acc,7,9.600000000000001,-5.400000000000001,12.699102801724138,1.7230912869458128,3,4,7.768067176448577,6.545292293585061,target_mismatch
ALL,2025_04_12,005,QZ00,Calib & Acc,8,-21.0,-11.8125,-23.28739120879121,-5.709567239010989,2,8,6.5175107845870315,8.121455080871753,included
ALL,2025_04_12,005,QZ00,Calib & Acc,9,21.0,-11.8125,24.739021866067784,-6.940312658865864,3,9,6.141538406787076,9.182055370551595,included
ALL,2025_04_12,008,NM84,Acc 10min,1,-21.0,11.8125,-21.10698076923077,8.084020776098901,3,1,3.730013700785474,8.573671891326619,included
ALL,2025_04_12,008,NM84,Acc 10min,2,21.0,11.8125,15.774051892518868,9.809698560507483,3,2,5.596583531773552,7.19101718367572,included
ALL,2025_04_12,008,NM84,Acc 10min,3,-10.2,5.7375,-9.603444748490945,3.3852499308350104,3,3,2.426717650652776,6.969987914812592,included
ALL,2025_04_12,008,NM84,Acc 10min,4,9.600000000000001,5.7375,8.402125713069392,4.439815306855501,3,4,1.7660374769837268,7.180731160076331,included
ALL,2025_04_12,008,NM84,Acc 10min,5,0.0,-0.0,-2.965001809553609,-1.0638701863657696,3,5,3.1500881740189612,8.533633012067215,included
ALL,2025_04_12,008,NM84,Acc 10min,6,-10.2,-5.400000000000001,-10.91108097007224,-5.842263649380805,3,6,0.8373967288940797,6.572691231975758,included
ALL,2025_04_12,008,NM84,Acc 10min,7,9.600000000000001,-5.400000000000001,11.452864655172414,-5.714408890086207,2,7,1.8793510530373039,6.545292293585061,included
ALL,2025_04_12,008,NM84,Acc 10min,8,-21.0,-11.8125,-19.270085416666667,-11.766765234375,3,8,1.7305190361322558,8.121455080871753,included
ALL,2025_04_12,008,NM84,Acc 10min,9,21.0,-11.8125,27.276827020757022,-14.024045625,3,9,6.655035048740323,9.182055370551595,included
ALL,2025_04_12,011,MQ85,Acc 60min,1,-21.0,11.8125,-18.104315671734025,7.721720567992214,3,1,5.0119321713589775,8.573671891326619,included
ALL,2025_04_12,011,MQ85,Acc 60min,2,21.0,11.8125,22.79690803010361,7.642503448921737,3,2,4.54067722973737,7.19101718367572,included
ALL,2025_04_12,011,MQ85,Acc 60min,3,-10.2,5.7375,-9.123730520220375,4.368925307875778,3,3,1.7410780226710147,6.969987914812592,included
ALL,2025_04_12,011,MQ85,Acc 60min,4,9.600000000000001,5.7375,11.824898336505903,4.391383733870424,3,4,2.6004233520189284,7.180731160076331,included
ALL,2025_04_12,011,MQ85,Acc 60min,5,0.0,-0.0,-3.1612665180230395,2.2396563127090303,3,5,3.874231071713576,8.533633012067215,included
ALL,2025_04_12,011,MQ85,Acc 60min,6,-10.2,-5.400000000000001,-9.404763851851852,-7.639128791666667,2,6,2.376151989455246,6.572691231975758,included
ALL,2025_04_12,011,MQ85,Acc 60min,7,9.600000000000001,-5.400000000000001,9.794535999999999,-9.28940475,3,7,3.8942667557087747,6.545292293585061,included
ALL,2025_04_12,011,MQ85,Acc 60min,8,-21.0,-11.8125,-19.424829051383398,-13.531241250529362,3,8,2.3313590464870404,8.121455080871753,included
ALL,2025_04_12,011,MQ85,Acc 60min,9,21.0,-11.8125,24.90302376485303,-12.656771055347093,3,9,3.993292892326385,9.182055370551595,included
ALL,2025_04_12,012,QZ00,Acc 10min,1,-21.0,11.8125,-17.27151120531154,5.522619153792135,3,3,7.311923806469126,8.573671891326619,target_mismatch
ALL,2025_04_12,012,QZ00,Acc 10min,2,21.0,11.8125,21.072397149629975,7.115877154219183,3,2,4.69718080371459,7.19101718367572,included
ALL,2025_04_12,012,QZ00,Acc 10min,3,-10.2,5.7375,-10.143152421778764,4.829061572062084,3,3,0.910215372592625,6.969987914812592,included
ALL,2025_04_12,012,QZ00,Acc 10min,4,9.600000000000001,5.7375,11.953070276158511,5.230880637254901,3,4,2.406990424419868,7.180731160076331,included
