delay_s,delay_ms,subject_id,condition,target_id,marker_window_means,accuracy_median_target_error_deg,repeat_spread_median_radial_deg
0.11,110,QZ00,Acc 10min,1,3,1.6249430612215414,1.7290798041518527
0.11,110,QZ00,Acc 10min,2,3,4.836331027748964,0.5077368565447063
0.11,110,QZ00,Acc 10min,3,3,0.9838461701395783,0.36634566537683416
0.11,110,QZ00,Acc 10min,4,3,2.6594229589178284,0.7298460458954369
0.11,110,QZ00,Acc 10min,5,3,1.2838414220438465,0.30554799107142844
0.11,110,QZ00,Acc 10min,6,3,3.1552653102795167,1.00440111749034
0.11,110,QZ00,Acc 10min,7,3,5.289366900994435,0.8305377931034474
0.11,110,QZ00,Acc 10min,8,3,2.1776004213950064,0.26658573923833506
0.11,110,QZ00,Acc 10min,9,3,4.414483084253222,1.275602343750002
0.11,110,QZ00,Acc 60min,1,3,10.326127359760774,0.0
0.11,110,QZ00,Acc 60min,2,3,51.25064786175878,0.0
0.11,110,QZ00,Acc 60min,3,2,22.7174801914737,0.0
0.11,110,QZ00,Acc 60min,4,3,41.13640609302179,0.0
0.11,110,QZ00,Acc 60min,5,3,34.42042453253591,0.0
0.11,110,QZ00,Acc 60min,6,3,29.80294658251093,0.0
0.11,110,QZ00,Acc 60min,7,3,45.4349603829474,0.0
0.11,110,QZ00,Acc 60min,8,3,30.066138033508725,0.0
0.11,110,QZ00,Acc 60min,9,3,58.51472170531105,0.0
0.11,110,QZ00,Calib & Acc,1,3,2.4179242551856728,2.5504206012954085
0.11,110,QZ00,Calib & Acc,2,3,1.8711566807784388,1.981741364269498
0.11,110,QZ00,Calib & Acc,3,3,5.089378221862027,0.7188529666360997
0.11,110,QZ00,Calib & Acc,4,3,4.871058163672931,0.8516580319346969
0.11,110,QZ00,Calib & Acc,5,3,1.893998508748982,1.3962
0.11,110,QZ00,Calib & Acc,6,3,1.6184861604332876,0.45946918935346753
0.11,110,QZ00,Calib & Acc,7,3,7.062855218658144,3.7457918026406327
0.11,110,QZ00,Calib & Acc,8,1,4.886367510388879,0.0
0.11,110,QZ00,Calib & Acc,9,3,5.665571802266889,1.1174676458353299
0.11,110,RB76,Acc 10min,1,3,1.155422598779513,0.5382548375555044
0.11,110,RB76,Acc 10min,2,3,3.908807517293937,0.39186065934065795
0.11,110,RB76,Acc 10min,3,3,2.362905238807619,0.4424854280774059
0.11,110,RB76,Acc 10min,4,3,2.0889544122854393,0.2560303969423465
0.11,110,RB76,Acc 10min,5,3,3.018519527950911,0.21835007638585813
0.11,110,RB76,Acc 10min,6,3,2.212784164084684,0.48919795632039126
0.11,110,RB76,Acc 10min,7,3,3.5913419905670585,0.2842098665730344
0.11,110,RB76,Acc 10min,8,3,1.0275019816123776,0.23160913247975046
0.11,110,RB76,Acc 10min,9,3,2.550022386412927,0.5027208047357572
0.11,110,RB76,Calib & Acc,1,3,0.495683792325896,0.819571135760877
0.11,110,RB76,Calib & Acc,2,3,2.3315279091983694,0.6228836930909089
0.11,110,RB76,Calib & Acc,3,3,2.855339718338725,0.35924306250000093
0.11,110,RB76,Calib & Acc,4,3,4.076176092585639,0.6763155752954919
0.11,110,RB76,Calib & Acc,5,3,1.2173237384970452,0.7623814158720859
0.11,110,RB76,Calib & Acc,6,3,1.0656938212609797,0.557673646907217
0.11,110,RB76,Calib & Acc,7,3,2.063011195949306,0.7822782162536085
0.11,110,RB76,Calib & Acc,8,3,2.2631564612867567,0.7833673205741647
0.11,110,RB76,Calib & Acc,9,3,2.1437534450387328,0.7275088546936839
0.11,110,SS73,Acc 10min,1,3,0.8923634832645629,1.2110528812638417
0.11,110,SS73,Acc 10min,2,3,3.6521790769523723,1.005488904261951
0.11,110,SS73,Acc 10min,3,3,3.257031034372953,1.0415051159306594
0.11,110,SS73,Acc 10min,4,3,3.841949467365288,0.3091705479452074
0.11,110,SS73,Acc 10min,5,3,1.5420285855432674,0.6460950127375651
0.11,110,SS73,Acc 10min,6,3,0.75885290445755,0.11585587499999939
0.11,110,SS73,Acc 10min,7,3,0.5303370356140437,0.04188706004140741
0.11,110,SS73,Acc 10min,8,3,0.49495356614057795,0.5964897886576541
0.11,110,SS73,Acc 10min,9,3,1.3990144639544724,0.5082156666666648
0.11,110,SS73,Acc 60min,1,3,3.846457299001742,0.8525692043959083
0.11,110,SS73,Acc 60min,2,3,3.308718357976612,0.363216568366302
0.11,110,SS73,Acc 60min,3,3,4.287379283943543,0.8757379152886033
0.11,110,SS73,Acc 60min,4,3,2.586998191911827,0.31836682639626
0.11,110,SS73,Acc 60min,5,3,3.447515691582578,0.24085602913533766
0.11,110,SS73,Acc 60min,6,3,5.192990785679643,0.3756266249142798
0.11,110,SS73,Acc 60min,7,3,5.231899507789771,1.0394270838408322
0.11,110,SS73,Acc 60min,9,2,5.233724141520771,1.5450759820900788
0.11,110,SS73,Calib & Acc,1,3,0.645732354900133,0.18725573367808757
0.11,110,SS73,Calib & Acc,2,3,3.2468323684043985,0.1345731866638804
0.11,110,SS73,Calib & Acc,3,3,2.508391110821335,0.4018747864506631
0.11,110,SS73,Calib & Acc,4,3,3.345757654966762,0.12654805100422983
0.11,110,SS73,Calib & Acc,5,3,1.8940464677327267,0.022293203628467317
0.11,110,SS73,Calib & Acc,6,3,1.9711290874814906,0.19699507978723396
0.11,110,SS73,Calib & Acc,7,3,1.5571220827117533,1.1065837513420007
0.11,110,SS73,Calib & Acc,8,3,1.4768930027358709,0.9622688648879686
0.11,110,SS73,Calib & Acc,9,3,0.30234640385648415,0.22748601282725425
0.11,110,SY91,Acc 10min,1,3,3.4890736763066474,0.5999188679245293
0.11,110,SY91,Acc 10min,2,2,6.837419195542496,2.317901847513074
0.11,110,SY91,Acc 10min,3,3,7.479103137004908,0.5636931818181807
0.11,110,SY91,Acc 10min,4,3,6.007217077802186,0.5946564849893053
0.11,110,SY91,Acc 10min,5,3,7.432117762124187,0.217932539353769
0.11,110,SY91,Acc 10min,6,3,6.240062969492658,1.5331370600641836
0.11,110,SY91,Acc 10min,7,3,7.626928640350561,0.5277632930902353
0.11,110,SY91,Acc 10min,8,3,6.931084456187467,0.7560782047913447
0.11,110,SY91,Acc 10min,9,3,8.335605449546826,0.9884595232079952
0.11,110,SY91,Acc 60min,1,1,4.51439021738856,0.0
0.11,110,SY91,Acc 60min,2,2,5.614850917250466,0.4536680084341
0.11,110,SY91,Acc 60min,3,3,8.324401743676342,1.2557011113595706
0.11,110,SY91,Acc 60min,4,3,8.007606565637024,0.2703725397183765
0.11,110,SY91,Acc 60min,5,3,9.497048428019932,0.6816047724211769
0.11,110,SY91,Acc 60min,6,3,8.68710571196738,0.461105247403431
0.11,110,SY91,Acc 60min,7,3,10.143120534387212,0.028446749999999632
0.11,110,SY91,Acc 60min,8,3,8.212176727032459,0.666292962504758
0.11,110,SY91,Acc 60min,9,3,10.439373764900152,0.2141543665065415
0.11,110,SY91,Calib & Acc,1,3,10.326127359760774,0.0
0.11,110,SY91,Calib & Acc,2,3,51.25064786175878,0.0
0.11,110,SY91,Calib & Acc,3,3,22.7174801914737,0.0
0.11,110,SY91,Calib & Acc,4,3,41.13640609302179,0.0
0.11,110,SY91,Calib & Acc,5,3,34.42042453253591,0.0
0.11,110,SY91,Calib & Acc,6,3,29.80294658251093,0.0
0.11,110,SY91,Calib & Acc,7,3,45.4349603829474,0.0
0.11,110,SY91,Calib & Acc,8,3,30.066138033508725,0.0
0.11,110,SY91,Calib & Acc,9,3,58.51472170531105,0.0
0.11,110,YR00,Acc 10min,1,3,1.9416880113746862,1.1646612320633327
0.11,110,YR00,Acc 10min,2,3,3.5229596694002776,1.0914486271896404
0.11,110,YR00,Acc 10min,3,3,1.2463443190350931,0.3911563169361998
0.11,110,YR00,Acc 10min,4,3,2.6570562384358616,0.26432086636363283
0.11,110,YR00,Acc 10min,5,3,2.8427444434063274,1.0874096385542171
0.11,110,YR00,Acc 10min,6,3,1.8172381959373523,1.9232664242424242
0.11,110,YR00,Acc 10min,7,3,2.344927018977094,1.3606106105968674
0.11,110,YR00,Acc 10min,8,3,6.027507008243358,1.507358575994317
0.11,110,YR00,Acc 10min,9,3,2.8589503005069914,0.568880132530122
0.11,110,YR00,Acc 60min,1,3,6.0409776079221045,2.3018699098248057
0.11,110,YR00,Acc 60min,2,2,4.84867790292192,0.4523999928427771
0.11,110,YR00,Acc 60min,3,3,2.958125294081077,0.0644333886526999
0.11,110,YR00,Acc 60min,4,3,1.61826037754496,0.6479236375628525
0.11,110,YR00,Acc 60min,5,3,4.478884517720378,0.6743769953051644
0.11,110,YR00,Acc 60min,6,3,2.9125810640804772,0.35638383850268596
0.11,110,YR00,Acc 60min,7,3,4.776001721276997,3.9447778902619053
0.11,110,YR00,Acc 60min,8,3,7.083813280606423,0.4942692745609816
0.11,110,YR00,Acc 60min,9,3,1.479816567509444,0.7355502184842294
0.11,110,YR00,Calib & Acc,1,2,1.3600266665012382,0.8417779464895034
0.11,110,YR00,Calib & Acc,2,3,4.9810064468609685,0.931377578591028
0.11,110,YR00,Calib & Acc,3,3,2.929476228239809,2.1660307967313592
0.11,110,YR00,Calib & Acc,4,3,3.290819618442251,1.1608240426761642
0.11,110,YR00,Calib & Acc,5,3,3.3674291250444863,0.8657670362903227
0.11,110,YR00,Calib & Acc,6,3,1.8820629375459077,2.8965109890109897
0.11,110,YR00,Calib & Acc,7,2,2.8312974310999026,2.78828961873141
0.11,110,YR00,Calib & Acc,8,2,3.4586868073554964,2.0681519518780025
0.11,110,YR00,Calib & Acc,9,3,2.791305177097403,0.735010377548418
0.12,120,AW75,Acc 10min,1,3,2.774100785065279,1.3228335653205507
0.12,120,AW75,Acc 10min,2,3,2.2179337398879695,0.5237112139009106
0.12,120,AW75,Acc 10min,3,3,1.8782278305681928,0.1636813169532435
0.12,120,AW75,Acc 10min,4,3,3.110466383080379,1.8937157779079135
0.12,120,AW75,Acc 10min,5,3,1.9798123116859174,0.6092445373431623
0.12,120,AW75,Acc 10min,6,3,2.8475242368427467,0.6855619807710075
0.12,120,AW75,Acc 10min,7,3,2.673638458550271,0.7638439748735898
0.12,120,AW75,Acc 10min,8,3,8.831282524128273,7.767459617224883
0.12,120,AW75,Acc 10min,9,3,3.3621397574689906,4.068334395511081
0.12,120,AW75,Acc 60min,1,3,4.341350847960598,2.3667559800498164
0.12,120,AW75,Acc 60min,2,3,2.885641746616816,0.9740866675839293
0.12,120,AW75,Acc 60min,3,3,2.683470475920185,0.5130584142749726
0.12,120,AW75,Acc 60min,4,3,3.8599562095109223,1.392386738707886
0.12,120,AW75,Acc 60min,5,3,3.9498677245801437,3.3592221605939083
0.12,120,AW75,Acc 60min,6,3,2.628217510183203,1.34432484227237
0.12,120,AW75,Acc 60min,7,3,2.82904070073211,0.9138899240506326
0.12,120,AW75,Acc 60min,8,3,3.838268506285774,1.8616923585612153
0.12,120,AW75,Acc 60min,9,3,1.6213130375547267,1.7744000420414554
0.12,120,AW75,Calib & Acc,1,3,1.7319181137377664,0.9063369642857158
0.12,120,AW75,Calib & Acc,2,3,0.8336378919876085,0.5401248485619683
0.12,120,AW75,Calib & Acc,3,3,1.3934755301414405,0.28636900473273874
0.12,120,AW75,Calib & Acc,4,3,1.7880672113266602,0.8863659198592115
0.12,120,AW75,Calib & Acc,5,3,6.604227610633326,1.1889933238636372
0.12,120,AW75,Calib & Acc,6,1,11.918390226324377,0.0
0.12,120,AW75,Calib & Acc,7,3,3.856997146378018,0.7899097445421486
0.12,120,AW75,Calib & Acc,9,3,3.4279320283701127,0.7418335795250988
0.12,120,CL98,Acc 10min,1,1,18.87268679256944,0.0
0.12,120,CL98,Acc 10min,5,1,8.259481073954728,0.0
0.12,120,CL98,Acc 10min,7,1,1.4401720683977066,0.0
0.12,120,CL98,Acc 10min,8,1,23.848529982489488,0.0
0.12,120,CL98,Acc 60min,1,3,2.3077007713595727,1.287708885542168
0.12,120,CL98,Acc 60min,2,3,2.202332376438048,1.1097612739323897
0.12,120,CL98,Acc 60min,3,2,3.7007588052429354,1.3599744481403073
0.12,120,CL98,Acc 60min,4,3,6.2614050234749845,1.3651032090947302
0.12,120,CL98,Acc 60min,5,3,13.124030779902613,0.5768597127564808
0.12,120,CL98,Acc 60min,6,3,9.962993796591089,0.26118266666666656
0.12,120,CL98,Acc 60min,7,2,19.72564449116598,1.301859774016486
0.12,120,CL98,Acc 60min,8,3,7.39952372513305,5.878268252992044
0.12,120,CL98,Calib & Acc,1,3,5.264194281344321,3.5909376832370343
0.12,120,CL98,Calib & Acc,2,2,4.153257903690484,1.2010510532273466
0.12,120,CL98,Calib & Acc,3,2,0.881082003152418,0.8622714196129585
0.12,120,CL98,Calib & Acc,4,1,2.7674101403814757,0.0
0.12,120,CL98,Calib & Acc,5,2,3.8294864349542928,1.0369811174971195
0.12,120,CL98,Calib & Acc,6,3,18.71028705384191,4.172014076086958
0.12,120,CL98,Calib & Acc,7,2,0.5514503596790947,0.48389758031713165
0.12,120,CL98,Calib & Acc,8,3,2.75171654241931,0.7337340169187385
0.12,120,CL98,Calib & Acc,9,1,6.416713284061882,0.0
0.12,120,CL98test,Calib & Acc,1,3,3.1922004795507664,0.34399519054859584
0.12,120,CL98test,Calib & Acc,2,3,3.4681701881031985,2.1996705698932946
0.12,120,CL98test,Calib & Acc,3,3,3.1514017365303832,0.8069206694873081
0.12,120,CL98test,Calib & Acc,4,3,3.649330789308581,1.7888632811340628
0.12,120,CL98test,Calib & Acc,5,3,1.0723058221917834,0.6144451085874917
0.12,120,CL98test,Calib & Acc,6,3,2.005004770378545,0.6315605936444417
0.12,120,CL98test,Calib & Acc,7,3,1.2537740362147214,0.5631936583531765
0.12,120,CL98test,Calib & Acc,8,3,2.204009536451369,0.17707002361001736
0.12,120,CL98test,Calib & Acc,9,3,1.1224031664725982,0.08671692015832011
0.12,120,JH71,Acc 10min,1,3,3.0378777865662503,1.2493163263389298
0.12,120,JH71,Acc 10min,2,3,2.6402561032987815,0.049267968749999724
0.12,120,JH71,Acc 10min,3,3,2.169422409965723,0.49084979774459486
0.12,120,JH71,Acc 10min,4,3,2.54339519714939,0.36711851653518773
0.12,120,JH71,Acc 10min,5,3,1.9379271629799981,0.13787820512130566
0.12,120,JH71,Acc 10min,6,3,1.7491060912365723,0.4302637557077631
0.12,120,JH71,Acc 10min,7,3,2.0483014370948442,0.42916718749999916
0.12,120,JH71,Acc 10min,8,3,2.1682964382191727,0.35591954213272253
0.12,120,JH71,Acc 10min,9,3,0.4628905527087176,0.317825637755103
0.12,120,JH71,Acc 60min,1,3,3.0727175745439883,0.4480630246502315
0.12,120,JH71,Acc 60min,2,3,2.5385087200805825,0.5243808924413587
0.12,120,JH71,Acc 60min,3,3,0.5775177635019767,0.8441723544631988
0.12,120,JH71,Acc 60min,4,3,2.734435213643622,1.0744356298048476
0.12,120,JH71,Acc 60min,5,3,1.5370672434713488,0.8458534579620303
0.12,120,JH71,Acc 60min,6,3,1.0437054773798722,0.5636576768092105
0.12,120,JH71,Acc 60min,7,3,1.476130497706884,0.3068645007621953
0.12,120,JH71,Acc 60min,8,3,1.9497205612513315,1.2448231578947393
0.12,120,JH71,Acc 60min,9,3,1.6935234962720815,0.8055067366040772
0.12,120,JH71,Calib & Acc,1,3,2.6464206681909554,0.8731813079512348
0.12,120,JH71,Calib & Acc,2,3,1.451071849685348,0.20082497282608713
0.12,120,JH71,Calib & Acc,3,3,2.805493388548512,0.05797293553702574
0.12,120,JH71,Calib & Acc,4,3,3.244042999627439,0.46499837372448916
0.12,120,JH71,Calib & Acc,5,3,2.8538275637729735,0.40689067725752537
0.12,120,JH71,Calib & Acc,6,3,2.0559201182010503,0.3809704743994344
0.12,120,JH71,Calib & Acc,7,3,2.143923366178337,0.3263679142485101
0.12,120,JH71,Calib & Acc,8,3,2.9318617520245343,1.2205436170212778
0.12,120,JH71,Calib & Acc,9,3,1.6069195150230304,0.26002247758956715
0.12,120,JL98,Acc 10min,1,3,1.0682013065458449,0.12443956465297022
0.12,120,JL98,Acc 10min,2,3,2.370809696934722,0.4338372727272706
0.12,120,JL98,Acc 10min,3,3,1.3575272580846784,0.38032285714285763
0.12,120,JL98,Acc 10min,4,3,8.123863636758061,0.6844042635024552
0.12,120,JL98,Acc 10min,5,3,9.512130588285194,2.013258096211132
0.12,120,JL98,Acc 10min,6,3,7.853710201641601,2.475310447986345
0.12,120,JL98,Acc 10min,7,3,17.73879890872839,1.3549791324626863
0.12,120,JL98,Acc 10min,8,3,2.4511559198785546,1.2001151785714264
0.12,120,JL98,Acc 60min,1,3,3.320504961803521,2.6363571428571415
0.12,120,JL98,Acc 60min,2,1,1.8729333292733705,0.0
0.12,120,JL98,Acc 60min,3,2,1.7950813442732678,0.2844227373707425
0.12,120,JL98,Acc 60min,4,2,2.1584427719939283,1.1779184041122266
0.12,120,JL98,Acc 60min,5,1,4.37704721073097,0.0
0.12,120,JL98,Acc 60min,6,1,4.983114090588226,0.0
0.12,120,JL98,Acc 60min,7,1,4.761367387685257,0.0
0.12,120,JL98,Acc 60min,8,1,1.907943026134839,0.0
0.12,120,JL98,Acc 60min,9,2,1.9535497076099,0.8148455426402903
0.12,120,JL98,Calib & Acc,1,2,0.9444442892439522,0.4948023265260824
0.12,120,JL98,Calib & Acc,2,2,1.7443036634871216,0.7609113303319525
0.12,120,JL98,Calib & Acc,3,3,1.5553700065499403,0.7934016285338371
0.12,120,JL98,Calib & Acc,4,3,3.537616572143315,1.4686858683095867
0.12,120,JL98,Calib & Acc,5,3,5.2279900932092325,2.910617971778722
0.12,120,JL98,Calib & Acc,6,3,5.968194649495733,0.34231505685893016
0.12,120,JL98,Calib & Acc,7,3,9.489034892547652,4.682022270041609
0.12,120,JL98,Calib & Acc,8,3,2.685473428329669,0.5052500840336123
0.12,120,JL98,Calib & Acc,9,3,5.311644985125668,0.1262366724308297
0.12,120,LW03,Acc 10min,1,3,3.2639230377405415,0.5634470069374421
0.12,120,LW03,Acc 10min,2,3,2.892668349527135,3.7810257071024544
0.12,120,LW03,Acc 10min,3,3,4.343900790507654,0.7220996511361903
0.12,120,LW03,Acc 10min,4,3,2.052632013758119,0.3597843795509714
0.12,120,LW03,Acc 10min,5,3,2.331240240026833,0.3957438796044746
0.12,120,LW03,Acc 10min,6,3,1.0534475448622342,0.42587608329891324
0.12,120,LW03,Acc 10min,7,3,0.806738002152594,0.3509459674502722
0.12,120,LW03,Acc 10min,8,3,1.8153951735285878,1.3953900086363316
0.12,120,LW03,Acc 10min,9,3,0.6720148795246614,0.3023440231280343
0.12,120,LW03,Acc 60min,1,1,23.77355383400309,0.0
0.12,120,LW03,Acc 60min,2,3,3.321682835846593,1.1013368452162036
0.12,120,LW03,Acc 60min,3,3,5.997929943858871,0.559782522407172
0.12,120,LW03,Acc 60min,4,3,5.115683947231699,2.478473133110379
0.12,120,LW03,Acc 60min,5,3,10.34607798152133,0.5739292792406453
0.12,120,LW03,Acc 60min,6,3,6.561598280632256,0.46138452088452153
0.12,120,LW03,Acc 60min,7,3,21.14859991772922,0.6551895004142085
0.12,120,LW03,Acc 60min,8,2,5.011412950555494,0.6306953842896056
0.12,120,LW03,Calib & Acc,1,2,1.4647163711856805,1.0054484880218235
0.12,120,LW03,Calib & Acc,2,3,2.035936456322749,1.6727418422313662
0.12,120,LW03,Calib & Acc,3,3,1.876040447939824,2.2712031682588973
0.12,120,LW03,Calib & Acc,4,3,1.3975936089303933,0.5147134436728771
0.12,120,LW03,Calib & Acc,5,3,2.199139307502624,0.33284721182795146
0.12,120,LW03,Calib & Acc,6,3,0.7840199036886749,0.3632225493601611
0.12,120,LW03,Calib & Acc,7,3,1.0936619087333734,0.3089954107083486
0.12,120,LW03,Calib & Acc,8,3,1.5897455767028053,0.11854435832025167
0.12,120,LW03,Calib & Acc,9,3,0.4307563688078949,0.6645308926250465
0.12,120,MQ85,Acc 10min,1,2,1.7899434043570253,0.6507080495837232
0.12,120,MQ85,Acc 10min,2,1,2.886262722458098,0.0
0.12,120,MQ85,Acc 10min,3,2,4.037037621518057,0.27895361356209136
0.12,120,MQ85,Acc 10min,4,2,4.183530348985991,0.6632981141765699
0.12,120,MQ85,Acc 10min,5,2,11.845488365234338,5.4141700379245785
0.12,120,MQ85,Acc 10min,6,2,1.1505243066237985,0.9534835205642809
0.12,120,MQ85,Acc 10min,7,1,1.286035878896335,0.0
0.12,120,MQ85,Acc 10min,8,3,9.62879968536033,0.13175692550180162
0.12,120,MQ85,Acc 10min,9,2,10.37389572486228,8.860712683861891
0.12,120,MQ85,Acc 60min,1,3,4.488667461563809,0.22753325140449476
0.12,120,MQ85,Acc 60min,2,3,4.552836151362207,0.13447475006408638
0.12,120,MQ85,Acc 60min,3,3,1.9875231271825453,0.29266603238866296
0.12,120,MQ85,Acc 60min,4,3,2.5715417251442947,0.3663933603662017
0.12,120,MQ85,Acc 60min,5,3,3.9309923923104684,0.7005472165665938
0.12,120,MQ85,Acc 60min,6,2,2.3800148913735186,0.8613002068939735
0.12,120,MQ85,Acc 60min,7,3,6.839799219940711,3.0168269999999993
0.12,120,MQ85,Acc 60min,8,3,3.45209592519062,0.30071164676966156
0.12,120,MQ85,Acc 60min,9,3,2.4523458574650623,0.5373097560975566
0.12,120,MQ85,Calib & Acc,1,3,0.8407518896761024,0.36627675346825833
0.12,120,MQ85,Calib & Acc,2,3,2.0166084407854474,1.1940782278800888
0.12,120,MQ85,Calib & Acc,3,3,2.770279595930989,0.3066626990978401
0.12,120,MQ85,Calib & Acc,4,3,6.3486499507744405,2.097836113117567
0.12,120,MQ85,Calib & Acc,5,3,9.092833744532639,0.3458603963414637
0.12,120,MQ85,Calib & Acc,6,3,1.4555085899794225,0.7684597402597397
0.12,120,MQ85,Calib & Acc,7,3,6.9747793512216285,1.1622833776910364
0.12,120,MQ85,Calib & Acc,8,3,7.5301581848037795,0.6120144886363637
0.12,120,MQ85,Calib & Acc,9,3,4.998676766353927,2.963935465116279
0.12,120,NM84,Acc 10min,1,3,4.229932415312258,0.3354111299261078
0.12,120,NM84,Acc 10min,2,3,5.759887100219508,0.42011974233567884
0.12,120,NM84,Acc 10min,3,3,2.544737754249774,0.9166963208909873
0.12,120,NM84,Acc 10min,4,3,2.239023845760177,0.5334820277823442
0.12,120,NM84,Acc 10min,5,3,3.993057101702435,0.9258988164383606
0.12,120,NM84,Acc 10min,6,3,1.002435889221849,1.0567395973594655
0.12,120,NM84,Acc 10min,7,2,1.9875821583423143,0.3909871996830791
0.12,120,NM84,Acc 10min,8,3,4.0497638586526135,5.346647851085644
0.12,120,NM84,Acc 10min,9,3,6.879830274634534,0.3757670058139517
0.12,120,NM84,Acc 60min,3,3,9.508107254212527,0.12696173858973536
0.12,120,NM84,Acc 60min,4,3,9.34995691405366,0.9352702213112858
0.12,120,NM84,Acc 60min,5,3,9.229580112041452,0.7080968465927833
0.12,120,NM84,Acc 60min,6,3,8.336156607231878,0.7222094069174916
0.12,120,NM84,Acc 60min,7,3,8.518876519924673,2.025480405405406
0.12,120,NM84,Acc 60min,8,3,6.864445486926111,0.2582054568737613
0.12,120,NM84,Acc 60min,9,3,7.279798120862417,0.16880992737327685
0.12,120,NM84,Calib & Acc,1,3,0.8170475645401274,0.1516022529069776
0.12,120,NM84,Calib & Acc,2,3,1.9905564086528726,1.5435205672126902
0.12,120,NM84,Calib & Acc,3,3,3.5130972708206394,0.2573565315774583
0.12,120,NM84,Calib & Acc,4,3,2.677828442924892,0.7648060683296427
0.12,120,NM84,Calib & Acc,5,3,4.596099947128657,2.030449549981865
0.12,120,NM84,Calib & Acc,6,3,3.262481957063648,1.8790908964259934
0.12,120,NM84,Calib & Acc,7,3,5.5588590948398755,0.6447824497767858
0.12,120,NM84,Calib & Acc,8,3,5.968479905444571,0.6043761749320664
0.12,120,NM84,Calib & Acc,9,3,2.120247835014756,0.5678785714285723
0.12,120,PW78,Acc 10min,1,3,1.4253577329424738,0.29342258064516
0.12,120,PW78,Acc 10min,2,3,3.350142794293662,1.633944039884046
0.12,120,PW78,Acc 10min,3,3,3.0193975244833267,0.15541009762308988
0.12,120,PW78,Acc 10min,4,3,3.6074976738399043,0.5827053068166141
0.12,120,PW78,Acc 10min,5,3,3.272177440333198,0.6067460513931355
0.12,120,PW78,Acc 10min,6,3,2.5762393793330065,1.1123654605479298
0.12,120,PW78,Acc 10min,7,3,2.8313072625155313,1.675566266447368
0.12,120,PW78,Acc 10min,8,3,2.925986471992739,0.6063517879049777
0.12,120,PW78,Acc 10min,9,3,4.492251058993936,1.0416686104075517
0.12,120,PW78,Acc 60min,1,3,1.2599393364787785,0.3239855100915925
0.12,120,PW78,Acc 60min,2,3,1.3616274634368581,0.8200019117647059
0.12,120,PW78,Acc 60min,3,3,1.5324971836675736,0.22452444915254333
0.12,120,PW78,Acc 60min,4,3,2.7277537143155284,0.35680074975111964
0.12,120,PW78,Acc 60min,5,3,2.7875572798237247,1.1092465831850695
0.12,120,PW78,Acc 60min,6,3,3.2098538025821974,0.355832464486733
0.12,120,PW78,Acc 60min,7,3,3.2946186445105488,0.24700348219356988
0.12,120,PW78,Acc 60min,8,3,2.8596945049342204,0.27160272762951365
0.12,120,PW78,Acc 60min,9,3,3.0183016487803043,0.7058855492957754
0.12,120,PW78,Calib & Acc,1,3,0.9221760022947231,0.5876225125899538
0.12,120,PW78,Calib & Acc,2,3,1.6700723671511462,0.5106127797754434
0.12,120,PW78,Calib & Acc,3,3,1.8844626248600738,0.3359680520897861
0.12,120,PW78,Calib & Acc,4,3,2.4926284127799123,0.5403915100280003
0.12,120,PW78,Calib & Acc,5,3,1.946427865018542,0.1902291068244193
0.12,120,PW78,Calib & Acc,6,3,1.7900761585233222,0.3722688320825518
0.12,120,PW78,Calib & Acc,7,3,2.178110207665571,0.24368166118421009
0.12,120,PW78,Calib & Acc,8,3,1.6513285160585922,0.2530270543658278
0.12,120,PW78,Calib & Acc,9,3,1.7546508072401894,0.7279006606529053
0.12,120,QZ00,Acc 10min,1,3,1.6249430612215414,1.7290798041518527
0.12,120,QZ00,Acc 10min,2,3,4.836331027748964,0.5077368565447063
0.12,120,QZ00,Acc 10min,3,3,0.9850439778282836,0.3471055043228485
0.12,120,QZ00,Acc 10min,4,3,2.6594229589178284,0.7385033296171027
0.12,120,QZ00,Acc 10min,5,3,1.2838414220438465,0.2593065700301204
0.12,120,QZ00,Acc 10min,6,3,3.1515210504066506,0.9442047565817308
0.12,120,QZ00,Acc 10min,7,3,5.289366900994435,0.8305377931034474
0.12,120,QZ00,Acc 10min,8,3,2.2043202399096136,0.19318632737530636
0.12,120,QZ00,Acc 10min,9,3,4.414483084253222,1.2412994182180856
0.12,120,QZ00,Acc 60min,1,3,10.326127359760774,0.0
0.12,120,QZ00,Acc 60min,2,3,51.25064786175878,0.0
0.12,120,QZ00,Acc 60min,3,2,22.7174801914737,0.0
0.12,120,QZ00,Acc 60min,4,3,41.13640609302179,0.0
0.12,120,QZ00,Acc 60min,5,3,34.42042453253591,0.0
0.12,120,QZ00,Acc 60min,6,3,29.80294658251093,0.0
0.12,120,QZ00,Acc 60min,7,3,45.4349603829474,0.0
0.12,120,QZ00,Acc 60min,8,3,30.066138033508725,0.0
0.12,120,QZ00,Acc 60min,9,3,58.51472170531105,0.0
0.12,120,QZ00,Calib & Acc,1,3,2.4163277675220836,2.5509787595635154
0.12,120,QZ00,Calib & Acc,2,3,1.8711566807784388,1.763234683522931
0.12,120,QZ00,Calib & Acc,3,3,5.089378221862027,0.7180451678279737
0.12,120,QZ00,Calib & Acc,4,3,4.898728228087232,0.8842170236516911
0.12,120,QZ00,Calib & Acc,5,3,1.9120131780912772,1.3937
0.12,120,QZ00,Calib & Acc,6,3,1.6184861604332876,0.45946918935346753
0.12,120,QZ00,Calib & Acc,7,3,7.062855218658144,3.7768407247900866
