marker_start_s,marker_end_s,marker_id,target_x,target_y,coordinate_space,target_duration_s,target_source,target_detection_confidence,target_detected_x,target_detected_y,target_frame_id,target_frame_time_s
59.40599298477173,61.21343469619751,bottom_right_r2,0.85,0.85,normalised,1.8074417114257812,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902184,0.84765625,0.8495370370370371,299,60.41071557998657
62.41113829612732,64.2034215927124,top_left_r2,0.15,0.15,normalised,1.792283296585083,screen_video_hough_circle+legacy_nine_point_protocol,0.9078707258004675,0.14869791666666668,0.14953703703703702,314,63.40262699127197
65.4020483493805,67.19491457939148,inner_bottom_left_r3,0.33,0.66,normalised,1.7928662300109863,screen_video_hough_circle+legacy_nine_point_protocol,0.8055827320333898,0.32734375,0.6587962962962963,328,66.20223999023438
68.39504742622375,69.99434065818787,top_right_r3,0.85,0.15,normalised,1.5992932319641113,screen_video_hough_circle+legacy_nine_point_protocol,0.7722049584773375,0.8466145833333333,0.14953703703703702,343,69.19548511505127
71.19888067245483,72.79795479774475,top_left_r3,0.15,0.15,normalised,1.599074125289917,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902154,0.14765625,0.14953703703703702,357,71.9953224658966
73.99684548377991,75.59439039230347,inner_top_right_r3,0.66,0.33,normalised,1.5975449085235596,screen_video_hough_circle+legacy_nine_point_protocol,0.7699423289328424,0.65703125,0.3282407407407407,371,74.79516196250916
76.79492497444153,78.39434933662415,centre_r3,0.5,0.5,normalised,1.5994243621826172,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902177,0.49765625,0.49953703703703706,385,77.59573221206665
79.8024435043335,81.40223264694214,bottom_left_r3,0.15,0.85,normalised,1.5997891426086426,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902165,0.14765625,0.8495370370370371,400,80.60283899307251
82.79510951042175,84.39433526992798,bottom_right_r3,0.85,0.85,normalised,1.5992257595062256,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902184,0.84765625,0.8495370370370371,415,83.59538125991821
85.5963249206543,87.40287804603577,inner_top_left_r3,0.33,0.33,normalised,1.8065531253814697,screen_video_hough_circle+legacy_nine_point_protocol,0.8144065553487094,0.32734375,0.32916666666666666,429,86.39612674713135
88.39657330513,89.9948148727417,inner_bottom_right_r3,0.66,0.66,normalised,1.5982415676116943,screen_video_hough_circle+legacy_nine_point_protocol,0.7564266122737708,0.65703125,0.6578703703703703,443,89.19539332389832
