session_id,marker_index,marker_start_s,marker_end_s,marker_midpoint_s,frame_id,frame_time_s,frame_time_error_ms,detection_status,candidate_target_count,detected_x_px,detected_y_px,detected_radius_px,detected_x_normalised,detected_y_normalised,matched_target_id,target_x,target_y,normalised_match_offset,detection_confidence
2025_04_11/007,10,45.57618165016174,47.385899782180786,46.481040716171265,232,46.376341104507446,104.69961166381836,recovered,1,283.5,917.5,17.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/007,11,48.58293867111206,50.18523693084717,49.384087800979614,247,49.38328552246094,0.8022785186767578,recovered,1,1627.5,161.5,17.600000381469727,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/007,12,51.39182925224304,52.985517263412476,52.18867325782776,261,52.185099601745605,3.5736560821533203,recovered,1,955.5,539.5,19.600000381469727,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/007,13,54.37644386291504,56.18346929550171,55.279956579208374,276,55.17772936820984,102.22721099853516,recovered,1,628.5,711.5,21.600000381469727,0.32734375,0.6587962962962963,inner_bottom_left,0.33,0.66,0.002916259019499153,0.8055827320333898
2025_04_11/007,14,57.385746479034424,59.17860770225525,58.282177090644836,292,58.37622880935669,94.05171871185303,recovered,1,1262.5,355.5,13.600000381469727,0.6575520833333334,0.32916666666666666,inner_top_right,0.66,0.33,0.0025858732473555027,0.8276084501762998
2025_04_11/007,15,60.18348813056946,61.97570490837097,61.079596519470215,305,60.98477268218994,94.82383728027344,recovered,1,628.5,355.5,21.600000381469727,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/007,16,63.36804151535034,65.17868661880493,64.27336406707764,322,64.3760187625885,102.65469551086426,recovered,1,1627.5,917.5,15.5,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
2025_04_11/007,17,66.56796383857727,68.1676914691925,67.36782765388489,337,67.36897468566895,1.1470317840576172,recovered,1,283.5,161.5,15.5,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/007,18,69.3675549030304,71.17942070960999,70.27348780632019,352,70.37552690505981,102.03909873962402,recovered,1,628.5,711.5,15.5,0.32734375,0.6587962962962963,inner_bottom_left,0.33,0.66,0.002916259019499153,0.8055827320333898
2025_04_11/007,19,72.37697529792786,73.97609376907349,73.17653453350067,366,73.1766426563263,0.1081228256225586,recovered,1,1627.5,161.5,13.600000381469727,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/007,20,75.17680144309998,76.77616858482361,75.97648501396179,380,75.9763388633728,0.1461505889892578,recovered,1,283.5,161.5,19.600000381469727,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/007,21,77.97814106941223,79.76754856109619,78.87284481525421,394,78.78043913841248,92.40567684173584,recovered,1,1262.5,355.5,21.600000381469727,0.6575520833333334,0.32916666666666666,inner_top_right,0.66,0.33,0.0025858732473555027,0.8276084501762998
2025_04_11/007,22,80.9672269821167,82.56977820396423,81.76850259304047,409,81.76798939704895,0.5131959915161133,recovered,1,955.5,539.5,11.600000381469727,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/007,23,83.7675609588623,85.36969113349915,84.56862604618073,423,84.56791877746582,0.7072687149047852,recovered,1,283.5,917.5,19.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/007,24,86.77656054496765,88.3779513835907,87.57725596427917,438,87.57693886756897,0.3170967102050781,recovered,1,1627.5,917.5,19.600000381469727,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
2025_04_11/007,25,89.57721138000488,91.3692135810852,90.47321248054504,452,90.37722063064575,95.99184989929199,recovered,1,628.5,355.5,23.600000381469727,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/007,26,92.56777501106262,93.97505164146423,93.27141332626343,466,93.17683434486389,94.57898139953613,recovered,1,1262.5,711.5,21.600000381469727,0.6575520833333334,0.6587962962962963,inner_bottom_right,0.66,0.66,0.002727856047018324,0.8181429301987784
